date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-07-01,-0.810658,0.769438,-1.140426,1.562929,1.562927,-0.997506,-0.516599,-0.742849,-0.443087,-0.008552,0.661258,0,65.720276
2013-07-02,0.96405,0.96405,-0.495801,-0.233578,-0.23356,-0.622506,-0.497176,-0.40306,-0.226546,0.08961,0.691306,-1,65.56678
2013-07-03,-0.712237,0.178054,-1.602528,0.55089,0.55091,-0.838262,-1.095759,-0.760641,-0.716355,-0.549124,-0.031132,0,65.927994
2013-07-05,-0.904303,0.391417,-1.498169,1.479241,1.479243,-1.700648,-2.274274,-2.060564,-2.110278,-2.020387,-1.540843,0,66.903229
2013-07-08,-0.2273,0.574943,-0.641801,0.944804,0.944778,-1.783655,-2.926856,-2.692864,-2.968969,-2.82657,-2.474277,0,67.535316
2013-07-09,-1.711521,0.326627,-1.711521,2.339885,2.339881,-3.046761,-4.453871,-4.618053,-4.975816,-4.87639,-4.608301,0,69.115562
2013-07-10,0.249413,0.472566,-0.288791,-0.470344,-0.470311,-1.651366,-3.465496,-3.990568,-4.215689,-4.25205,-4.109296,-1,68.790504
2013-07-11,0.587244,0.769939,-0.809076,0.590702,0.590661,-1.284071,-3.403346,-4.273326,-4.407518,-4.581992,-4.58663,0,69.196823
2013-07-12,-0.546588,0.052058,-0.650703,0.274043,0.274076,-0.838116,-3.028381,-4.1272,-4.38379,-4.658516,-4.745471,0,69.386475
2013-07-15,-0.233707,0.376527,-0.817967,0.234254,0.234237,-0.490777,-2.55907,-3.988569,-4.25538,-4.720842,-4.781864,0,69.549004
2013-07-16,0.875595,1.319919,-0.757965,-0.649182,-0.649183,0.154214,-1.433604,-2.901196,-3.406291,-3.929943,-4.01724,-1,69.097504
2013-07-17,-1.095218,0.206154,-1.095218,1.424469,1.424462,-0.883905,-2.17368,-3.790742,-4.540644,-4.961206,-5.160836,0,70.081772
2013-07-18,-0.917432,0.471451,-0.917432,1.120992,1.121029,-1.511239,-2.56119,-4.290718,-5.275257,-5.631014,-5.944639,0,70.867409
2013-07-19,-1.849165,0.978976,-2.235919,5.428128,5.42808,-5.155893,-6.532494,-8.347416,-9.511706,-9.992728,-10.406876,0,74.714149
2013-07-22,-1.7301,1.443741,-1.897145,1.293208,1.29322,-4.746445,-6.649558,-8.551081,-10.011924,-10.559113,-11.157767,0,75.680367
2013-07-23,0.347016,1.076943,-0.20342,-0.28636,-0.286344,-2.785698,-5.540275,-7.427713,-9.015804,-9.801132,-10.493005,-1,75.463661
2013-07-24,1.062167,1.146657,-0.627636,-0.861556,-0.861576,-0.675908,-3.914293,-5.799223,-7.575728,-8.597694,-9.256071,-1,74.813484
2013-07-25,-0.060558,0.859875,-0.666105,-0.337958,-0.337958,0.651571,-2.869072,-4.707916,-6.610745,-7.843517,-8.479258,-1,74.560646
2013-07-26,0.439498,0.439498,-0.92785,-0.799317,-0.799298,1.259905,-1.467479,-3.30364,-5.249067,-6.623868,-7.357272,-1,73.964684
2013-07-29,-0.049293,0.45594,-0.431299,-0.92785,-0.927828,1.552653,-0.035767,-1.87557,-3.776987,-5.339278,-6.097379,-1,73.278419
2013-07-30,0.061406,0.552618,-0.233332,0.345038,0.345017,0.677879,0.223499,-1.812607,-3.576698,-5.164197,-6.079256,0,73.531242
2013-07-31,0.811504,0.983641,-0.270504,-0.122802,-0.122827,0.427905,0.804147,-1.269712,-2.922032,-4.593127,-5.669892,-1,73.440926
2013-08-01,-1.436272,0.179526,-1.436272,2.729621,2.729644,-2.005985,-1.267515,-3.340922,-4.870745,-6.566137,-7.771403,0,75.445602
2013-08-02,0.72385,0.844489,-0.410177,-0.789951,-0.789933,-0.989274,-0.463283,-2.084711,-3.58248,-5.293301,-6.604758,-1,74.849632
2013-08-05,-0.024124,0.144774,-1.134035,0.0,0.0,-0.569442,-0.57427,-1.612598,-3.093879,-4.751377,-6.200205,0,74.849632
2013-08-06,0.620289,0.900022,-0.145954,-0.808298,-0.808302,0.432976,0.071746,-0.348673,-1.958786,-3.51595,-4.990693,-1,74.244621
2013-08-07,0.727941,0.925355,-0.789635,-1.423009,-1.423014,1.813695,1.294256,1.372803,-0.243075,-1.706615,-3.250684,-1,73.18811
2013-08-08,0.418561,0.984853,-0.135418,0.222085,0.222081,1.016871,0.904838,1.373868,-0.180977,-1.519646,-3.078513,0,73.350647
2013-08-09,0.807555,1.292087,-0.285745,-0.911,-0.910995,1.349241,1.656108,2.119514,0.963467,-0.296194,-1.832949,-1,72.682426
2013-08-12,-0.274145,0.598135,-0.560744,-0.298171,-0.298195,0.994413,1.847994,2.129197,1.466681,0.274156,-1.182543,-1,72.465691
2013-08-13,-1.88519,0.340549,-1.994647,2.45483,2.454858,-1.425453,-0.496238,-0.42732,-0.617868,-1.852119,-3.167534,0,74.244621
2013-08-14,0.170398,0.705932,-0.206921,-0.072971,-0.07297,-1.083265,-0.322551,-0.410595,-0.268396,-1.489309,-2.709367,-1,74.190445
2013-08-15,-0.451268,0.402491,-0.622021,-0.206921,-0.206957,-0.692743,-0.306104,-0.251221,0.152481,-1.023517,-2.142516,-1,74.036903
2013-08-16,0.0,0.500493,-0.244137,-0.085376,-0.085366,-0.25878,-0.339339,-0.165185,0.188002,-0.690906,-1.740306,-1,73.973701
2013-08-19,1.05708,1.853001,-0.1368,-1.843254,-1.843267,1.654038,1.223748,1.64824,1.857997,1.342636,0.337868,-1,72.610168
2013-08-20,-0.186061,0.694613,-0.582983,0.26116,0.261181,0.992302,0.761596,1.316465,1.4097,1.282062,0.24518,0,72.799812
2013-08-21,0.262335,1.099309,-0.062465,-0.707021,-0.707031,1.184256,1.35416,1.931305,1.956913,2.12518,1.12014,-1,72.285095
2013-08-22,-1.751614,0.523051,-2.067871,2.698308,2.698345,-1.420776,-1.189659,-0.85555,-0.743844,-0.376618,-1.310487,0,74.235596
2013-08-23,1.028534,1.028534,-0.391821,-0.656856,-0.656892,-0.830158,-0.391808,-0.299561,-0.102221,0.229722,-0.460782,-1,73.747948
2013-08-26,-0.08547,0.757015,-0.195365,0.281626,0.281628,-0.744803,-0.470079,-0.660145,-0.336986,-0.145045,-0.541709,0,73.955643
2013-08-27,-0.086239,1.182702,-0.307996,-0.891336,-0.891318,0.283351,0.295668,0.147012,0.543302,0.634715,0.543711,-1,73.296463
2013-08-28,-1.548135,0.786166,-1.741657,1.860296,1.860288,-0.911948,-1.473154,-1.550556,-1.211292,-1.211414,-1.088129,0,74.659988
2013-08-29,1.348038,1.6054,-0.147053,-1.306243,-1.306245,0.25,-0.216911,-0.217317,-0.023277,0.048537,0.348452,-1,73.684746
2013-08-30,0.765995,0.815414,-0.321228,-0.808819,-0.42749,0.577305,0.129168,0.273528,0.305098,0.445636,0.718195,-1,73.369751
2013-09-03,-0.885703,0.497457,-0.897838,1.82851,1.828503,-1.026438,-1.387585,-1.32667,-1.505306,-1.281318,-1.133605,0,74.711319
2013-09-04,-0.905141,0.760315,-1.206855,0.533855,0.533864,-1.06907,-1.603649,-1.773829,-1.970723,-1.721457,-1.674302,0,75.110176
2013-09-05,-1.17549,0.391833,-1.448588,1.641323,1.641317,-2.225718,-2.661033,-3.172027,-3.347088,-3.156418,-3.195297,0,76.342972
2013-09-06,-0.493303,0.916137,-1.667839,1.092375,1.092408,-2.377284,-3.331764,-3.947112,-4.143631,-4.11318,-4.128372,0,77.176949
2013-09-09,-1.469054,0.347025,-1.469054,1.53864,1.538621,-2.581841,-4.207482,-5.029078,-5.233613,-5.386752,-5.393973,0,78.36441
2013-09-10,-0.863061,0.0,-1.657081,0.520538,0.520544,-2.055244,-4.092072,-4.999367,-5.324051,-5.677513,-5.651408,0,78.772331
2013-09-11,-0.275709,0.068924,-0.987939,0.172613,0.172594,-1.261334,-3.546135,-4.646967,-5.191662,-5.603618,-5.586823,0,78.908287
2013-09-12,0.311846,0.692998,-0.669903,-0.539921,-0.539899,-0.180186,-2.535531,-3.602945,-4.403589,-4.82138,-4.860203,-1,78.482262
2013-09-13,-0.288284,0.219099,-0.738006,0.161699,0.161682,0.02307,-2.066417,-3.387639,-4.26708,-4.707441,-4.879632,0,78.609154
2013-09-16,0.413794,0.701151,-0.471269,0.322877,0.322862,-0.172395,-1.685039,-3.266163,-4.265186,-4.700633,-5.016118,0,78.862953
2013-09-17,-0.888989,0.547074,-1.230903,0.850572,0.850588,-0.822884,-1.907904,-3.614463,-4.637367,-5.148926,-5.62091,0,79.533752
2013-09-18,-1.472735,0.595847,-2.259691,1.379073,1.379069,-1.744794,-2.557606,-4.319207,-5.448998,-6.122393,-6.640757,0,80.630577
2013-09-19,0.056307,1.047415,-0.078838,-0.179872,-0.179876,-1.069939,-1.867317,-3.664256,-4.769181,-5.64037,-6.170298,-1,80.485542
2013-09-20,1.875572,2.104297,0.0,-1.52044,-1.520437,0.622137,-0.089201,-1.707834,-2.981837,-3.919862,-4.473058,-1,79.26181
2013-09-23,0.137871,0.942096,-0.011491,-0.457458,-0.457464,1.093754,0.437739,-0.788899,-2.209529,-3.228599,-3.771402,-1,78.899216
2013-09-24,-0.557395,0.693883,-1.524291,0.999544,0.999547,0.13195,-0.44136,-1.354412,-2.817651,-3.831032,-4.421631,0,79.687851
2013-09-25,-0.835495,0.756462,-1.196791,0.750763,0.750782,-0.700024,-1.011642,-1.659713,-3.106544,-4.174689,-4.883037,0,80.286133
2013-09-26,-0.06755,0.472811,-0.450301,0.293555,0.29354,-0.98165,-1.048071,-1.601557,-3.026143,-4.045984,-4.899329,0,80.521805
2013-09-27,-0.574197,0.315242,-0.788107,-0.01126,-0.011275,-0.659746,-0.800482,-1.31425,-2.591177,-3.723306,-4.620497,-1,80.512726
2013-09-30,-0.984612,0.588497,-1.358077,-0.5179,-0.517873,0.15617,-0.130161,-0.656415,-1.664223,-2.905108,-3.869199,-1,80.095772
2013-10-01,-1.190348,0.606393,-1.201572,0.780899,0.780888,-0.363841,-0.756881,-1.265209,-2.053902,-3.322178,-4.279115,0,80.72123
2013-10-02,-0.946019,0.055653,-1.22426,0.898366,0.898377,-0.966061,-1.540352,-1.936568,-2.53701,-3.782716,-4.777516,0,81.446411
2013-10-03,0.212427,0.603758,-0.491952,-0.456312,-0.456322,-0.375671,-1.016324,-1.273854,-1.79841,-3.025156,-3.979622,-1,81.074753
2013-10-04,-0.499949,0.511053,-1.1221,0.637299,0.637314,-0.742149,-1.357641,-1.655388,-2.149775,-3.251652,-4.287182,0,81.591454
2013-10-07,-0.011202,0.907153,-0.313584,-0.799912,-0.799927,0.266552,-0.310222,-0.69138,-1.201701,-2.097433,-3.219233,-1,80.938782
2013-10-08,1.569079,1.660042,-0.125072,-1.500732,-1.500734,1.544069,1.213198,0.837603,0.363281,-0.354284,-1.503498,-1,79.724106
2013-10-09,1.045492,1.194854,-0.850182,-1.034674,-1.034681,1.960027,2.095597,1.745566,1.412003,0.879606,-0.237013,-1,78.899216
2013-10-10,-1.621558,0.022371,-1.699839,2.734372,2.734377,-0.758214,-0.555798,-0.915524,-1.128378,-1.572794,-2.629252,0,81.056618
2013-10-11,-1.077532,0.299938,-1.666296,0.67099,0.671011,-1.417478,-1.085325,-1.38489,-1.604102,-2.01201,-2.954911,0,81.600517
2013-10-14,-2.018203,0.142596,-2.116924,1.277495,1.277476,-2.248545,-2.024784,-2.326784,-2.616537,-3.040908,-3.804975,0,82.642944
2013-10-15,0.0,0.79523,-1.005085,-0.691014,-0.691025,-0.996236,-1.178473,-1.453489,-1.784284,-2.205423,-2.836671,-1,82.071861
2013-10-16,-1.356043,0.238666,-1.442831,1.811353,1.811353,-1.64243,-2.683869,-2.945675,-3.356465,-3.722705,-4.228308,0,83.558472
2013-10-17,0.437495,0.459366,-0.787489,-0.813626,-0.81361,-0.395937,-1.667947,-1.959973,-2.419341,-2.720774,-3.179848,-1,82.878632
2013-10-18,-0.946909,0.946908,-1.063943,2.799954,2.799936,-2.264063,-3.922747,-4.263559,-4.72868,-5.060951,-5.503053,0,85.199181
2013-10-21,0.684638,1.52974,-0.609755,-0.542606,-0.542606,-1.236627,-2.950358,-3.376114,-3.864454,-4.265716,-4.736832,-1,84.736885
2013-10-22,-1.132755,0.465809,-1.238617,1.048348,1.048356,-1.431295,-3.268048,-3.996748,-4.515133,-4.974375,-5.458389,0,85.625229
2013-10-23,0.894013,0.980185,-0.236959,-1.715015,-1.714995,0.430835,-0.955421,-2.106862,-2.619033,-3.148653,-3.600829,-1,84.156761
2013-10-24,-0.04308,0.646202,-0.581583,0.010773,0.010761,0.725898,-0.596664,-1.872556,-2.413033,-2.984168,-3.386107,0,84.165817
2013-10-25,-0.462864,0.409039,-0.527447,0.053855,0.053863,0.437018,-0.340166,-1.71799,-2.245975,-2.801304,-3.216374,0,84.211151
2013-10-28,-0.15078,0.312333,-0.786209,-0.053826,-0.053834,0.355415,-0.105549,-1.409444,-1.951535,-2.498653,-2.954227,-1,84.165817
2013-10-29,-0.808513,0.01064,-1.180852,1.238559,1.238531,-0.970188,-0.959554,-2.186504,-2.887743,-3.432317,-3.91948,0,85.208237
2013-10-30,0.585857,0.948019,-0.553894,-0.127663,-0.127646,-0.622064,-0.651889,-1.575763,-2.54899,-3.082649,-3.621635,-1,85.099472
2013-10-31,0.170717,0.778912,-0.480158,-0.170426,-0.170411,-0.266763,-0.237954,-1.101874,-2.154299,-2.708502,-3.281769,-1,84.954453
2013-11-01,1.021502,1.182794,-0.935487,-0.768247,-0.768261,0.526882,0.427962,-0.122577,-1.236017,-1.775477,-2.333685,-1,84.301781
2013-11-04,-0.117634,0.224574,-0.727195,0.548389,0.548391,0.119769,-0.116563,-0.500481,-1.549031,-2.090897,-2.635722,0,84.764084
2013-11-05,0.627776,0.779307,-0.573653,-1.197736,-1.197737,0.984959,0.87023,0.839201,-0.115267,-0.759383,-1.293783,-1,83.748833
2013-11-06,-0.171622,0.697194,-0.675753,0.909194,0.9092,-0.064361,0.003213,0.005716,-0.683261,-1.508531,-2.016521,0,84.510277
2013-11-07,1.738185,1.890275,-0.228144,-1.265687,-1.265685,0.853877,1.198255,1.332602,0.732748,-0.132542,-0.643858,-1,83.440643
2013-11-08,-2.047124,0.106619,-2.111102,1.890275,1.890281,-0.848712,-0.584295,-0.561548,-0.935079,-1.824085,-2.310489,0,85.017906
2013-11-11,-0.095882,1.00138,-0.38351,0.085299,0.085288,-0.856502,-0.560352,-0.618586,-0.875681,-1.712583,-2.198075,0,85.090416
2013-11-12,1.608874,1.71758,-0.760949,-2.002775,-2.002785,1.082742,1.253411,1.233482,1.228951,0.471804,-0.092749,-1,83.386238
2013-11-13,-1.525567,0.021483,-2.470996,1.184916,1.184929,-0.133221,-0.018267,0.065173,0.091853,-0.445212,-1.147045,0,84.374306
2013-11-14,-0.139318,0.203624,-0.685886,0.247095,0.247091,-0.109309,-0.308644,-0.148604,-0.054117,-0.523841,-1.252451,0,84.582787
2013-11-15,0.440951,0.957195,-0.699076,-0.353654,-0.353631,0.070961,0.042998,0.211491,0.246266,-0.043474,-0.795535,-1,84.283676
2013-11-18,1.293199,1.391009,-0.423821,-1.032487,-1.032502,0.712889,0.9248,1.19684,1.21278,1.036295,0.338331,-1,83.413445
2013-11-19,0.427256,1.007886,-0.777825,-0.804171,-0.804177,1.373802,1.621391,1.818584,1.859119,1.887821,1.273375,-1,82.742653
2013-11-20,1.647325,1.680491,-0.154781,-0.909292,-0.909275,1.722492,2.246536,2.500082,2.66168,2.746257,2.328346,-1,81.990295
2013-11-21,-0.21976,0.142838,-0.681247,0.619132,0.619116,0.591149,1.503133,1.670879,1.928908,2.095593,1.756949,0,82.49791
2013-11-22,-1.531333,0.064702,-1.865635,1.889903,1.889918,-1.3286,-0.493921,-0.234386,0.029101,0.147509,-0.033088,0,84.057053
2013-11-25,2.950675,3.217903,-0.345171,-3.148932,-3.148937,1.387374,2.289275,2.734659,3.11212,3.240169,3.166679,-1,81.410149
2013-11-26,0.45831,0.614803,-0.625975,-0.389711,-0.389745,1.377181,2.406693,2.918281,3.261822,3.420552,3.530097,-1,81.092857
2013-11-27,1.557707,1.750996,-1.318927,-1.687907,-1.687881,2.549178,3.581586,4.285015,4.69756,4.973738,5.147246,-1,79.724106
2013-11-29,-0.327981,1.402404,-0.836912,0.534396,0.534374,1.418249,2.47797,3.457009,3.841349,4.215359,4.474878,0,80.150131
2013-12-02,1.187216,1.586758,-0.296806,-0.927392,-0.575978,0.909368,2.494996,3.610496,4.153459,4.592077,4.849606,-1,79.688484
2013-12-03,-0.547689,0.524873,-1.437702,0.045663,0.045649,0.440549,1.985565,3.114548,3.789897,4.321539,4.59221,0,79.724861
2013-12-04,0.103121,0.710361,-0.893674,-0.410771,-0.410758,0.427732,1.984874,3.204919,3.943951,4.459068,4.76214,-1,79.397385
2013-12-05,-0.149655,1.197192,-0.356861,-0.469748,-0.469752,0.724638,2.090899,3.240686,4.087435,4.644579,5.040097,-1,79.024414
2013-12-06,-0.056726,0.43108,-0.431089,1.473465,1.473476,-0.728315,0.320501,1.376247,2.373242,2.887336,3.349513,0,80.18882
2013-12-09,0.556626,0.556626,-1.238211,-0.136135,-0.13614,-0.495288,-0.039417,1.164461,2.204469,2.816701,3.31843,-1,80.079651
2013-12-10,0.793007,1.252725,-0.183892,-1.158693,-1.158705,0.526385,0.847086,1.991455,3.027457,3.738386,4.318462,-1,79.151764
2013-12-11,0.998376,1.555612,-0.278613,-0.999888,-0.999877,1.276991,1.516905,2.648709,3.747317,4.511056,5.080753,-1,78.360344
2013-12-12,-0.839462,0.781969,-1.138452,0.951939,0.951937,0.342688,0.481541,1.437723,2.43605,3.252306,3.837346,0,79.106285
2013-12-13,1.169381,1.319902,-0.602067,-0.678468,-0.67849,0.615968,0.966786,1.797346,2.753146,3.709659,4.275804,-1,78.569557
2013-12-16,-0.011497,0.149422,-0.977009,0.729416,0.729424,-0.349419,0.166677,0.64622,1.684274,2.66171,3.303407,0,79.142662
2013-12-17,1.741873,2.314702,-0.105219,-1.67816,-1.678151,1.007712,1.630816,2.055993,3.060054,4.039921,4.768885,-1,77.814529
2013-12-18,-1.925281,0.057295,-2.693099,2.010756,2.010775,-0.726584,-0.374759,-0.099595,0.816737,1.78723,2.520252,0,79.379204
2013-12-19,0.659188,0.705448,-0.948305,-0.905341,-0.905368,0.067081,0.489197,0.722995,1.526184,2.426645,3.209028,-1,78.66053
2013-12-20,-0.870855,0.561482,-1.45525,0.925172,0.925182,-0.643976,-0.532827,-0.26431,0.399644,1.225973,2.092761,0,79.388283
2013-12-23,0.641316,0.927619,-0.057264,0.057297,0.057296,-0.627574,-0.671095,-0.342799,0.051137,0.923784,1.799969,0,79.433769
2013-12-24,-0.883251,0.215153,-1.064426,1.133759,1.133752,-1.114248,-1.637406,-1.409419,-1.137436,-0.360928,0.461404,0,80.334351
2013-12-26,-1.018006,0.190177,-1.107503,1.222966,1.222972,-1.832423,-2.462245,-2.443225,-2.318119,-1.634901,-0.837197,0,81.316818
2013-12-27,-0.400446,0.100107,-0.945494,0.570537,0.570539,-1.626257,-2.688549,-2.771972,-2.746528,-2.203177,-1.505461,0,81.780762
2013-12-30,0.897166,1.222389,-0.033642,-0.812018,-0.811994,-0.394771,-1.577906,-1.899764,-1.890792,-1.470681,-0.841576,-1,81.116707
2013-12-31,-0.676951,0.110973,-1.154146,1.05417,1.054144,-0.814558,-2.259459,-2.769209,-2.774942,-2.600242,-1.969956,0,81.971794
2014-01-02,0.743079,1.463638,-0.236432,-1.431585,-1.4316,0.740842,-0.470599,-1.221182,-1.296426,-1.215907,-0.654064,-1,80.798286
2014-01-03,0.667803,1.131862,-0.15846,-0.529162,-0.529149,1.041318,0.182232,-0.528954,-0.710805,-0.726351,-0.223953,-1,80.370743
2014-01-06,0.977051,1.022496,-0.817989,-0.373516,-0.373502,0.99295,0.733915,-0.07575,-0.273242,-0.336865,0.07019,-1,80.070557
2014-01-07,0.617073,1.085587,-0.845623,-0.579408,-0.579419,1.202143,1.348414,0.593453,0.271394,0.216658,0.532329,-1,79.606613
2014-01-08,0.43688,0.78179,-0.689821,-0.605644,-0.605643,1.099097,1.926875,1.20487,0.822022,0.798799,0.937108,-1,79.124481
2014-01-09,1.202583,1.352913,-0.497225,-0.574845,-0.574833,1.14245,2.304566,1.862458,1.37429,1.327922,1.404565,-1,78.669647
2014-01-10,-2.370416,0.034024,-2.722015,1.954203,1.954179,-0.837003,0.2053,-0.021159,-0.453657,-0.573878,-0.575896,0,80.206993
2014-01-13,1.07478,1.234853,-0.194372,-0.805261,-0.80524,-0.160079,0.73976,0.865911,0.383022,0.260224,0.224378,-1,79.561134
2014-01-14,-1.080228,0.067511,-1.687859,1.61217,1.612153,-1.43805,-0.892311,-0.614377,-1.068974,-1.298073,-1.337156,0,80.843781
2014-01-15,0.022505,0.461249,-1.113733,0.0225,0.022516,-1.030492,-1.051869,-0.519,-0.984932,-1.281592,-1.310991,0,80.861984
2014-01-16,0.304701,0.88026,-0.530416,-0.314994,-0.315008,-0.23699,-0.762887,-0.182065,-0.49881,-0.897412,-0.962641,-1,80.607262
2014-01-17,-0.443411,0.22171,-2.449838,1.805663,1.805675,-1.554154,-2.316818,-1.891885,-2.100105,-2.474675,-2.610949,0,82.062767
2014-01-21,0.120761,1.119777,-0.779448,0.975498,0.97549,-1.708194,-2.923474,-2.752581,-2.792287,-3.235476,-3.397366,0,82.863281
2014-01-22,0.120602,0.164458,-1.019625,0.131741,0.131728,-1.324403,-2.645527,-2.73141,-2.704183,-3.150516,-3.412622,0,82.972435
2014-01-23,0.421003,1.030357,-0.310214,-1.041549,-1.041537,0.017723,-1.257478,-1.69658,-1.517282,-1.986704,-2.313686,-1,82.108246
2014-01-24,1.225185,1.349965,-0.374364,-2.337691,-2.337678,2.307416,1.295505,0.605774,0.830958,0.47781,0.067675,-1,80.18882
2014-01-27,0.443634,0.807643,-1.148905,-0.272261,-0.272251,2.063451,1.542464,0.847057,1.022045,0.781684,0.407969,-1,79.970505
2014-01-28,0.524156,0.865992,-0.649499,-0.170631,-0.170628,1.479016,1.750206,0.999674,1.07279,1.012738,0.609972,-1,79.834053
2014-01-29,-0.252006,0.251998,-0.996567,-0.524156,-0.524159,1.117977,2.106512,1.515827,1.498261,1.546371,1.175618,-1,79.415596
2014-01-30,-1.024655,0.76568,-1.035918,1.729662,1.729649,-0.927811,0.361447,-0.072815,-0.300643,-0.113052,-0.476676,0,80.789207
2014-01-31,0.342587,1.164778,-0.308321,-1.396237,-1.396252,0.342605,1.663826,1.425157,1.039752,1.267569,1.009869,-1,79.661186
2014-02-03,1.820712,2.052646,-0.394299,-1.530201,-1.530176,1.512227,2.78208,2.851273,2.486937,2.694636,2.5397,-1,78.44223
2014-02-04,-0.963418,0.734029,-1.123986,1.1133,1.113273,0.263806,1.203135,1.698219,1.310942,1.439626,1.438248,0,79.315506
2014-02-05,1.149023,1.717729,-0.185706,-1.181326,-1.181315,1.197769,1.826838,2.704271,2.443708,2.512532,2.607936,-1,78.37854
2014-02-06,-2.214438,0.293746,-2.282232,2.727481,2.727467,-1.556876,-1.074436,-0.051204,-0.189795,-0.281537,-0.071542,0,80.516289
2014-02-07,-0.569835,0.268154,-1.30726,1.118515,1.118518,-2.214516,-2.01786,-1.090489,-1.125127,-1.354177,-1.132576,0,81.416878
2014-02-10,0.471696,0.494162,-0.730011,-0.513965,-0.51396,-1.078169,-1.384764,-0.667109,-0.56547,-0.813561,-0.634915,-1,80.998428
2014-02-11,-1.482797,0.309836,-1.504925,1.493713,1.493733,-1.830271,-2.54732,-2.182153,-1.867891,-2.169318,-2.079982,0,82.208328
2014-02-12,0.433188,1.144062,-0.077752,-0.376235,-0.376253,-0.599798,-1.876037,-1.900098,-1.432849,-1.687875,-1.678324,-1,81.899017
2014-02-13,-0.786615,0.498556,-1.229781,0.255474,0.255472,-0.465321,-1.965431,-2.150077,-1.608127,-1.793037,-1.923329,0,82.108246
2014-02-14,-0.431176,0.818137,-0.552792,0.210497,0.656582,-0.816819,-2.243596,-2.590036,-2.126515,-2.241126,-2.488505,0,82.647354
2014-02-18,-0.187574,0.154474,-1.02615,0.199005,0.199017,-0.575859,-1.910106,-2.554775,-2.275686,-2.309476,-2.583925,0,82.811836
2014-02-19,-0.221048,1.326257,-0.221048,-0.165501,-0.16551,-0.298191,-1.341165,-2.164158,-2.125074,-1.996875,-2.317426,-1,82.674774
2014-02-20,-0.681089,0.109852,-0.801929,0.607865,0.607843,-0.593195,-1.3603,-2.453753,-2.704091,-2.476762,-2.7645,0,83.177307
