date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-11-19,0.168919,0.43168,-0.243988,-1.333335,-1.333328,0.330327,-0.365992,-0.467969,-1.040729,-1.941442,-2.797174,-1,46.225395
2013-11-20,0.869242,1.417234,-0.491304,-0.675678,-0.675689,0.986404,0.2211,0.22299,-0.208793,-0.999988,-1.873256,-1,45.913055
2013-11-21,0.722573,0.760605,-0.247197,-0.623579,-0.623579,1.445145,0.926037,0.739058,0.515315,-0.191664,-1.056593,-1,45.626751
2013-11-22,0.07548,0.113223,-0.717118,0.760605,0.760602,0.313268,0.266091,0.016361,-0.172668,-0.738246,-1.614764,0,45.973789
2013-11-25,0.360127,0.492801,-0.208484,-0.434052,-0.434045,0.280517,0.710769,0.437206,0.326011,-0.142525,-1.017809,-1,45.774242
2013-11-26,0.396749,0.396749,-0.472322,0.322218,0.322225,-0.173824,0.409968,0.137283,0.099183,-0.343854,-1.106496,0,45.921738
2013-11-27,1.101828,1.101828,-0.132977,-0.547895,-0.547895,0.269752,0.896652,0.592702,0.634496,0.311548,-0.349546,-1,45.670135
2013-11-29,0.681425,0.757142,0.0,0.360948,0.360947,-7e-06,0.492135,0.311683,0.211047,0.046936,-0.53758,0,45.83498
2013-12-02,0.346154,0.653846,-0.557694,-1.571081,-1.571088,1.215389,1.719233,1.855131,1.744235,1.625389,1.162184,-1,45.114872
2013-12-03,1.43984,1.715974,-0.078897,-2.499998,-2.499985,2.99802,3.676516,4.201171,4.138056,4.121488,3.761988,-1,43.987007
2013-12-04,-1.25712,0.098211,-1.512475,0.414199,0.414181,1.779621,2.78335,3.522563,3.527803,3.612659,3.305188,0,44.169193
2013-12-05,0.138157,0.769692,-0.217085,-0.471424,-0.471426,1.484126,2.826142,3.707663,3.74878,3.934492,3.757005,-1,43.960968
2013-12-06,-0.861561,0.489524,-0.861561,0.789426,0.789432,0.0,1.723127,2.636905,2.826515,2.931666,2.912346,0,44.30801
2013-12-09,0.039465,0.197315,-0.335442,-0.763658,-0.763645,0.248609,2.050109,2.995253,3.443162,3.565105,3.601675,-1,43.969654
2013-12-10,1.298185,1.298185,0.0,-1.203631,-1.203639,1.218291,2.756142,3.726781,4.438784,4.602356,4.729379,-1,43.440418
2013-12-11,1.376419,1.575897,-0.179533,0.119834,0.119833,0.785954,2.074605,3.18372,4.046477,4.268101,4.485005,0,43.492474
2013-12-12,0.458988,1.077631,-0.219519,-0.039896,-0.039892,0.602671,1.610452,2.851055,3.800632,4.047091,4.347098,-1,43.475124
2013-12-13,-0.040243,0.040241,-0.82495,-0.8182,-0.818206,0.881291,1.818914,3.311872,4.319919,4.70503,4.954394,-1,43.119408
2013-12-16,-0.474406,0.118604,-0.810437,1.790742,1.790746,-0.929037,-0.251038,1.178098,2.151609,2.71595,2.969624,0,43.891567
2013-12-17,-0.358772,0.139534,-0.857078,-0.830208,-0.830207,-0.059793,0.478375,1.680955,2.625077,3.372536,3.651588,-1,43.527176
2013-12-18,-0.943767,0.511203,-1.966182,1.37533,1.375325,-1.128586,-0.894611,0.03015,0.994889,1.816753,2.121512,0,44.125816
2013-12-19,-1.144964,0.0,-1.377836,1.317338,1.317342,-1.862992,-2.016299,-1.414061,-0.453133,0.379585,0.672749,0,44.707104
2013-12-20,-1.118831,0.0,-1.195986,0.601593,0.601593,-1.62423,-2.453703,-2.130917,-1.120757,-0.314045,0.048224,0,44.976059
2013-12-23,-1.116239,0.0,-1.539644,0.23148,0.231472,-1.32409,-2.432633,-2.362066,-1.448221,-0.698222,-0.21426,0,45.080166
2013-12-24,-0.232196,0.406345,-0.29025,-0.538874,-0.538871,-0.205108,-1.59249,-1.706654,-1.018766,-0.339781,0.259291,-1,44.837242
2013-12-26,-0.28714,0.09571,-0.708275,1.083595,1.083606,-0.746565,-2.243502,-2.590618,-2.145875,-1.48776,-0.851849,0,45.323101
2013-12-27,-0.359845,0.227271,-0.606059,1.07197,1.071965,-1.318183,-2.770835,-3.354798,-3.168561,-2.541668,-1.915405,0,45.808949
2013-12-30,-0.831912,0.283611,-1.039892,0.170455,0.170445,-1.089046,-2.333137,-3.289838,-3.327653,-2.684809,-2.092385,0,45.887028
2013-12-31,-0.764497,0.0,-0.932314,1.399134,1.399134,-1.831061,-3.113926,-4.257563,-4.509599,-3.979857,-3.463853,0,46.529049
2014-01-02,0.231882,0.328499,-0.734301,-3.505502,-3.505503,1.762324,0.711116,-0.562957,-0.939125,-0.569655,-0.101765,-1,44.897972
2014-01-03,-0.557266,0.249802,-0.730209,0.560388,0.560395,1.118365,0.37663,-0.872408,-1.382593,-1.192162,-0.737897,0,45.149578
2014-01-06,0.153872,0.615501,-0.038471,-0.096078,-0.096074,0.90401,0.561638,-0.536009,-1.160808,-1.147151,-0.702066,-1,45.106201
2014-01-07,-0.462343,0.154117,-0.69351,-0.15388,-0.153886,0.681951,0.730111,-0.098888,-0.927564,-1.065689,-0.59269,-1,45.036789
2014-01-08,0.391537,0.489428,-0.274086,-1.598917,-1.598915,1.319496,2.194593,1.588353,0.721413,0.469847,0.897934,-1,44.316689
2014-01-09,0.334518,0.472257,-0.669028,-0.509009,-0.509016,1.471869,2.548216,2.193368,1.310514,0.993315,1.286902,-1,44.09111
2014-01-10,-0.551077,0.0,-0.865975,-0.019675,-0.019673,1.007678,2.286952,2.206916,1.397364,1.005315,1.167751,-1,44.082436
2014-01-13,-0.299816,0.479714,-0.479708,-1.535135,-1.535133,1.798923,3.328005,3.600509,2.970221,2.528887,2.571128,-1,43.405712
2014-01-14,-0.315209,0.492514,-0.650114,1.459123,1.459124,-0.118201,1.422383,1.968745,1.593778,1.02995,0.960078,0,44.039055
2014-01-15,-0.70409,0.312928,-0.977899,0.728926,0.72893,-0.821443,0.199486,1.122623,0.911396,0.334045,0.172757,0,44.360069
2014-01-16,-0.117235,0.332157,-0.488472,0.097788,0.097784,-0.777648,-0.009768,0.958708,0.911489,0.322783,0.106162,0,44.403446
2014-01-17,0.590201,1.121385,0.0,-0.683857,-0.683852,-0.08657,0.440678,1.46894,1.603376,1.068652,0.790208,-1,44.099792
2014-01-21,-0.46485,0.019365,-0.968429,1.573872,1.573869,-1.014915,-1.18536,-0.254378,0.038734,-0.379628,-0.709538,0,44.793865
2014-01-22,0.0,0.601593,-0.19406,-0.19369,-0.193689,-0.523963,-1.067339,-0.236755,0.202795,-0.044246,-0.487094,-1,44.707104
2014-01-23,2.106714,2.146092,-0.334715,-1.436053,-1.436054,0.791494,0.316989,0.843996,1.547546,1.427837,0.970005,-1,44.065086
2014-01-24,1.909791,2.07233,-0.426662,-3.09116,-3.091166,3.210083,3.191796,3.718006,4.536778,4.585945,4.133148,-1,42.702961
2014-01-27,0.588237,0.709945,-0.608517,0.162531,0.162537,2.421909,2.718056,3.179178,4.068968,4.289658,3.908049,0,42.772369
2014-01-28,0.0,0.303638,-0.425107,0.202846,0.202846,1.311737,2.382589,2.620779,3.514166,3.906069,3.649794,0,42.859131
2014-01-29,-1.083399,0.449716,-1.349142,-0.971668,-0.971665,1.238758,3.011041,3.220225,4.124082,4.686837,4.613656,-1,42.442684
2014-01-30,-0.378633,0.358711,-1.295339,2.575638,2.575638,-1.546436,0.235151,0.508832,1.1658,1.916298,1.959609,0,43.535854
2014-01-31,-0.3681,1.104288,-0.449902,-2.550813,-2.550824,0.899799,2.392643,2.877987,3.5225,4.356651,4.541926,-1,42.425331
2014-02-03,1.835049,1.896903,0.0,-0.818,-0.817988,1.402059,2.756697,3.408931,4.011336,4.908861,5.24192,-1,42.078297
2014-02-04,-0.123512,0.226424,-0.617544,0.164953,0.16495,0.897485,1.959649,3.039655,3.489085,4.388632,4.866195,0,42.147705
2014-02-05,0.144958,0.455575,-0.352044,-0.596956,-0.596963,1.242498,1.901019,3.317462,3.735767,4.634504,5.250918,-1,41.896099
2014-02-06,-1.444417,0.0,-1.486286,-1.07683,-1.076819,1.335562,2.378057,3.973201,4.518521,5.282809,6.104244,-1,41.444954
2014-02-07,-1.218253,0.495556,-1.466031,1.38162,1.381623,-0.239525,0.819734,2.177707,2.847402,3.573811,4.434572,0,42.017567
2014-02-10,2.494284,2.57742,-0.95614,-0.660745,-0.660757,0.261904,1.242988,2.48043,3.250886,3.935983,4.84307,-1,41.739933
2014-02-11,-1.274268,0.0,-1.456307,2.764494,2.764499,-2.087377,-1.47249,-0.571735,0.413635,0.933658,1.796117,0,42.893833
2014-02-12,0.142392,0.854357,-0.040686,-0.566341,-0.566345,-1.175749,-0.862486,-0.326821,0.822827,1.284788,2.123003,-1,42.650906
2014-02-13,-0.687007,0.242471,-0.767834,0.671282,0.671292,-1.139633,-1.662972,-1.166576,-0.015165,0.480894,1.163187,0,42.937218
2014-02-14,-1.130504,0.119004,-1.348663,1.879159,1.879167,-2.173748,-3.175334,-2.830896,-1.934757,-1.404214,-0.790701,0,43.74408
2014-02-18,0.218126,0.535398,-0.317271,0.019837,0.01982,-1.273046,-2.811813,-2.700769,-1.993849,-1.453893,-0.916778,0,43.75275
2014-02-19,0.357001,0.674336,-0.099165,-0.019833,-0.019816,-0.864741,-2.427615,-2.546616,-2.094416,-1.40342,-1.000935,-1,43.74408
2014-02-20,-0.613016,0.375713,-0.96895,0.297505,0.297489,-0.60114,-2.266161,-2.61815,-2.479729,-1.710893,-1.3829,0,43.874214
2014-02-21,-0.197276,0.473468,-0.315644,0.237293,0.237294,-0.362986,-1.921479,-2.78161,-2.720455,-1.978296,-1.642005,0,43.978325
2014-02-24,-1.071079,0.447914,-1.168448,1.30203,1.302035,-1.281402,-2.613436,-3.713079,-3.763388,-3.224926,-2.871795,0,44.550938
2014-02-25,-0.682257,0.136452,-0.994148,-0.097369,-0.097374,-0.846001,-1.896682,-3.255357,-3.474655,-3.093954,-2.745286,-1,44.507557
2014-02-26,-0.077732,0.505251,-0.349786,0.311891,0.311895,-0.7501,-1.809172,-3.183055,-3.574622,-3.408474,-2.955047,0,44.646374
