date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-06-28,0.01734,0.728411,-0.659037,-1.334701,-1.334709,0.430112,2.925778,4.973991,7.045616,8.635455,10.229513,-1,49.20768
2013-07-01,0.328375,0.933289,-0.397511,0.346863,0.346867,0.248876,1.634981,3.946306,5.902176,7.646733,9.283904,0,49.378365
2013-07-02,0.708975,1.10669,-0.760856,-0.051848,-0.051847,0.207504,0.862872,3.467632,5.229116,7.137468,8.750357,-1,49.352764
2013-07-03,-0.388832,0.70696,-1.254866,-2.161508,-2.16151,1.933545,2.334747,5.116059,6.86108,8.827146,10.411216,-1,48.285999
2013-07-05,-0.088778,0.266337,-1.171875,-0.45953,-0.459522,1.651274,2.459157,4.739579,6.598007,8.54829,10.209512,-1,48.064114
2013-07-08,0.195001,1.02819,-0.141815,0.159801,0.159797,1.045915,1.850736,3.819654,5.736572,7.743307,9.376588,0,48.140919
2013-07-09,-0.732665,0.136311,-1.652748,4.041835,4.041838,-2.596694,-1.882775,-0.7338,1.208041,3.004257,4.670868,0,50.086697
2013-07-10,0.205978,1.441813,-0.2403,-0.732665,-0.732664,-1.730175,-1.131136,-0.497769,1.595433,3.215927,5.000571,-1,49.71973
2013-07-11,-1.246158,0.194205,-1.521287,6.059051,6.059041,-5.65787,-6.15957,-6.081887,-4.224791,-2.850944,-1.233747,0,52.732269
2013-07-12,0.708637,1.318392,-0.263678,-1.796409,-1.796403,-2.495057,-4.073831,-4.100199,-2.713416,-1.348057,0.208194,-1,51.784985
2013-07-15,0.377792,0.591329,-0.147832,0.3296,0.329601,-1.346916,-3.860056,-4.200617,-3.189064,-1.890937,-0.36411,0,51.955669
2013-07-16,-0.830665,0.063899,-1.613415,2.825225,2.825226,-2.808307,-5.744408,-6.276891,-5.902556,-4.652397,-3.32588,0,53.423534
2013-07-17,0.977146,1.4342,-0.252167,1.357832,1.357827,-2.474389,-6.121354,-6.970317,-7.096138,-5.866667,-4.768059,0,54.148933
2013-07-18,0.427486,1.09246,-0.158326,-0.457054,-0.457054,-1.592778,-4.64851,-5.994298,-6.48749,-5.360353,-4.397297,-1,53.901443
2013-07-19,0.591059,1.006393,-0.28754,-0.88664,-0.886635,-0.099041,-2.792332,-4.71033,-5.305911,-4.577636,-3.661343,-1,53.423534
2013-07-22,-1.093752,0.250006,-1.421875,2.236425,2.236421,-1.309375,-3.732812,-6.134374,-6.980468,-6.588749,-5.779687,0,54.618309
2013-07-23,-0.308398,0.215883,-0.539704,1.328122,1.328124,-1.90902,-4.044717,-6.646105,-7.623746,-7.71565,-6.95194,0,55.343708
2013-07-24,2.527651,2.527651,-0.315957,-2.39013,-2.390125,0.445493,-0.898898,-3.784101,-4.951031,-5.411694,-4.628757,-1,54.020924
2013-07-25,-1.771161,0.062697,-1.802503,0.789889,0.789879,-0.141061,-1.360496,-3.783693,-5.238239,-5.968647,-5.281604,0,54.447624
2013-07-26,-0.979936,0.046662,-1.44657,0.768028,0.768032,-0.376421,-1.550786,-3.69057,-5.505523,-6.311403,-5.967751,0,54.865799
2013-07-29,-0.405936,0.405925,-0.608904,-0.373305,-0.373302,0.012484,-0.68697,-2.534485,-4.652622,-5.639976,-5.549317,-1,54.660984
2013-07-30,0.714394,0.793777,-0.460392,-1.654959,-1.654959,1.104934,1.046193,-0.439228,-2.6409,-3.695829,-3.97471,-1,53.756367
2013-07-31,-0.239117,1.243421,-0.382589,-0.412767,-0.412762,1.342256,1.350226,0.448477,-1.84681,-3.00144,-3.569802,-1,53.534481
2013-08-01,-0.015726,0.26725,-0.534509,1.402839,1.402832,-0.119475,0.018865,-0.750406,-2.652099,-3.988053,-4.759735,0,54.28548
2013-08-02,-0.141779,0.472588,-0.441082,-0.204372,-0.204375,-0.170126,0.362323,-0.253094,-1.88878,-3.473847,-4.291637,-1,54.174534
2013-08-05,0.173121,0.723952,-0.015741,0.09452,0.094524,-0.42493,0.195151,-0.068201,-1.420367,-3.19484,-4.139652,0,54.225742
2013-08-06,0.458282,0.458282,-0.474082,-0.409194,-0.409195,0.075856,0.358726,0.414035,-0.652653,-2.454486,-3.434997,-1,54.003853
2013-08-07,-0.539255,0.539255,-0.618555,-0.363464,-0.363465,0.542428,0.685174,0.738041,0.089614,-1.767484,-2.821039,-1,53.807568
2013-08-08,-2.395394,0.439662,-2.637959,4.615385,4.615382,-3.180713,-3.429346,-3.423282,-4.010002,-5.53244,-6.704059,0,56.290993
2013-08-09,-1.89125,0.576241,-2.334518,2.607643,2.60765,-4.400122,-5.382686,-5.377269,-5.932332,-7.261824,-8.61998,0,57.758865
2013-08-12,-0.931684,0.857725,-0.961257,-0.088648,-0.088651,-3.108553,-4.770782,-4.936414,-5.350493,-6.51642,-8.047919,-1,57.707661
2013-08-13,0.607774,0.726353,-0.429886,-0.236622,-0.236606,-1.639502,-3.882313,-4.453022,-4.765801,-5.774695,-7.355483,-1,57.571121
2013-08-14,0.221079,0.928526,-0.103167,0.578119,0.578097,-0.789968,-3.680169,-4.555138,-4.988938,-5.750913,-7.395718,0,57.903938
2013-08-15,-1.278664,0.27925,-1.513814,0.280034,0.280041,-0.455614,-3.298063,-4.406234,-4.895652,-5.646681,-7.09289,0,58.066093
2013-08-16,0.577434,0.799528,-0.162868,-0.734862,-0.734866,0.239861,-1.981047,-3.377749,-3.82588,-4.5419,-5.851347,-1,57.639385
2013-08-19,0.492761,0.716733,-0.104523,-0.843944,-0.84394,0.898909,-0.634615,-2.264698,-2.785578,-3.365689,-4.524417,-1,57.152943
2013-08-20,0.990857,1.737805,-0.045729,-2.045697,-2.0457,2.439028,1.794213,0.041672,-0.698165,-1.164629,-2.179365,-1,55.983765
2013-08-21,1.890963,2.08005,-0.078788,-3.262194,-3.262199,4.509936,5.291532,3.491973,2.663105,2.168935,1.392487,-1,54.157463
2013-08-22,0.278552,0.897546,-0.201184,1.827929,1.827929,1.575364,3.194062,1.738371,0.883631,0.425259,-0.281643,0,55.147423
2013-08-23,0.63516,0.914014,-0.154928,-0.108326,-0.108311,0.75909,2.821059,1.959194,1.013158,0.654986,0.026326,-1,55.087692
2013-08-26,0.483766,1.170412,-0.109238,-0.728119,-0.728132,0.596131,3.022788,2.763216,1.756402,1.398256,0.92645,-1,54.686581
2013-08-27,1.066543,1.735116,-0.143266,-1.966295,-1.966294,1.728752,4.350529,4.775555,3.783833,3.302776,2.962438,-1,53.611282
2013-08-28,-0.412828,0.873292,-0.603369,0.254696,0.254698,1.317881,3.312165,4.501962,3.540016,3.02001,2.675985,0,53.747829
2013-08-29,0.60452,1.209033,-0.397709,-0.190535,-0.190529,0.951316,2.685326,4.372676,3.678009,3.156852,2.856077,-1,53.645424
2013-08-30,0.331863,0.363462,-0.363464,0.668148,0.668145,-0.120101,1.330595,3.216395,2.974085,2.408346,2.209231,0,54.003853
2013-09-03,0.747518,0.91533,-0.640741,3.587238,3.587233,-3.130436,-2.395119,-0.568523,-0.438596,-1.046529,-1.251461,0,55.941097
2013-09-04,-1.523074,0.030765,-1.676923,-0.839059,0.978717,-3.050599,-3.251766,-1.66,-1.183642,-1.812145,-2.141004,0,56.488602
2013-09-05,0.030963,0.712293,-0.030976,-0.646151,-0.646145,-1.57347,-2.272244,-1.231927,-0.33466,-0.989053,-1.379697,-1,56.123604
2013-09-06,0.323424,0.924071,-0.261817,0.54196,0.541941,-1.11785,-2.572118,-1.957867,-0.859757,-1.370882,-1.794309,0,56.427761
2013-09-09,-1.447307,0.135679,-1.55284,2.156171,2.156178,-1.941804,-4.184959,-4.026627,-2.962204,-3.211836,-3.706428,0,57.644444
2013-09-10,-0.505645,0.148718,-0.951814,1.371922,1.371928,-2.415227,-4.840168,-5.179195,-4.213216,-4.233578,-4.794329,0,58.435284
2013-09-11,-1.004283,0.280613,-1.565496,0.69899,0.698987,-2.292126,-4.611494,-5.51336,-4.76997,-4.569327,-5.166999,0,58.843739
2013-09-12,-0.059712,0.417971,-0.223917,-1.06336,-1.06336,-0.522465,-2.818432,-4.032845,-3.719474,-3.240618,-3.879584,-1,58.218018
2013-09-13,-0.570749,0.045057,-0.976272,-0.612026,-0.612024,0.585757,-1.491312,-3.129154,-3.144247,-2.536197,-3.08166,-1,57.86171
2013-09-16,0.996873,1.041519,-0.104151,0.946226,0.946235,-0.095232,-1.660475,-3.658078,-3.98624,-3.405252,-3.748472,0,58.409218
2013-09-17,-0.311294,0.177888,-0.503996,0.371968,0.371965,-0.400241,-1.566859,-3.567086,-4.216382,-3.700529,-3.854954,0,58.62648
2013-09-18,-3.870322,0.214226,-4.341608,3.794838,3.794828,-3.381883,-4.448721,-6.299568,-7.318364,-7.005704,-6.99501,0,60.851254
2013-09-19,1.828287,1.842905,-0.35104,-2.356461,-2.356451,-0.64649,-1.588427,-3.402156,-4.639039,-4.659572,-4.435792,-1,59.417324
2013-09-20,0.801545,1.039034,-0.163279,-1.46263,-1.462637,1.062788,0.234524,-1.41004,-2.93312,-3.211447,-2.888774,-1,58.548264
2013-09-23,0.474215,0.81505,-0.059278,0.163277,0.163284,0.978062,0.241545,-1.04328,-2.788156,-3.300716,-2.996779,0,58.643864
2013-09-24,0.777157,0.792106,-0.26902,-0.844693,-0.8447,1.67389,1.04618,0.052805,-1.662333,-2.408454,-2.145141,-1,58.148499
2013-09-25,0.17756,0.503101,-0.325542,1.001342,1.001333,-0.056218,0.025166,-0.684612,-2.201415,-3.188892,-3.049463,0,58.730759
2013-09-26,0.516297,1.253869,-0.295036,0.310741,0.310757,-0.536955,-0.166694,-0.676605,-2.065996,-3.165905,-3.292702,0,58.913269
2013-09-27,-0.029792,0.119138,-0.580789,-0.944091,-0.94409,0.345491,0.86969,0.490438,-0.728908,-2.02299,-2.354376,-1,58.357075
2013-09-30,-0.406011,0.601507,-0.586465,-0.967985,-0.967985,1.031577,1.74887,1.489721,0.56917,-0.878129,-1.391128,-1,57.792187
2013-10-01,-0.466876,0.286136,-0.737949,-0.150373,-0.150385,1.030126,1.742477,1.558239,0.8735,-0.519591,-1.210706,-1,57.705276
2013-10-02,-1.271691,0.269301,-1.271691,0.662642,0.662653,0.143631,0.596953,0.802916,0.3471,-0.866212,-1.740296,0,58.087662
2013-10-03,0.438797,0.696031,-0.605226,-1.122083,-1.122082,0.765625,1.393557,1.856058,1.600092,0.515619,-0.434965,-1,57.435871
2013-10-04,-1.067507,0.060143,-1.293039,0.635506,0.635495,-0.063146,0.623971,1.205839,1.077286,0.168452,-0.910678,0,57.800873
2013-10-07,-0.66951,0.928182,-0.715157,-1.187793,-1.187785,0.900786,1.565731,2.27125,2.245889,1.590381,0.398717,-1,57.114323
2013-10-08,0.538458,0.661538,-0.507695,-1.095558,-1.095559,1.587691,2.396922,3.151795,3.206154,2.754461,1.617163,-1,56.488602
2013-10-09,-0.214131,0.458861,-0.871825,0.584611,0.58461,0.55063,1.465285,2.079133,2.428118,2.180488,1.214726,0,56.81884
2013-10-10,-1.444694,0.180591,-1.730616,1.636586,1.636587,-0.960119,-0.370201,0.242793,0.738153,0.647708,-0.184131,0,57.74873
2013-10-11,-1.236042,0.297835,-1.578564,1.053431,1.053434,-1.801943,-1.408794,-0.824033,-0.269552,-0.269255,-0.955536,0,58.357075
2013-10-14,-1.418019,0.38405,-1.462331,0.819054,0.819044,-2.014763,-2.032488,-1.608065,-1.043564,-0.998513,-1.48645,0,58.835045
2013-10-15,-0.191465,0.456549,-0.38292,0.295428,0.295436,-1.449196,-2.100153,-1.800692,-1.302655,-1.251256,-1.603343,0,59.008865
2013-10-16,-0.146476,0.322251,-0.498018,0.544912,0.544903,-1.136655,-2.421259,-2.265504,-1.965713,-1.753614,-1.976944,0,59.330406
2013-10-17,-1.14195,0.0,-1.199772,1.332947,1.332956,-1.647878,-3.25817,-3.417175,-3.196735,-2.919342,-3.044716,0,60.121254
2013-10-18,-0.100573,0.158047,-0.589075,0.607109,0.60711,-1.537359,-3.397989,-3.765326,-3.620689,-3.331608,-3.40613,0,60.486256
2013-10-21,-0.539922,0.0,-0.880925,1.120688,1.120698,-1.867014,-3.806487,-4.464344,-4.482815,-4.222797,-4.284842,0,61.164124
2013-10-22,0.110515,0.718338,-0.248653,2.855928,2.855914,-3.35129,-5.456553,-6.565362,-6.756456,-6.60975,-6.705343,0,62.910919
2013-10-23,0.420231,0.462252,-0.266147,-1.381406,-1.381409,-1.123401,-3.290373,-4.831672,-5.183494,-5.224816,-5.226684,-1,62.041862
2013-10-24,0.319882,0.611953,-0.180814,0.71439,0.714393,-1.068152,-3.218361,-4.968014,-5.570239,-5.700697,-5.671304,0,62.485085
2013-10-25,-0.041704,0.152928,-0.458782,0.041722,0.041714,-0.461553,-2.594183,-4.505299,-5.277346,-5.486437,-5.46271,0,62.51115
2013-10-28,-0.374474,0.249655,-0.735087,0.236338,0.236348,-0.219142,-2.213592,-4.140546,-5.112344,-5.452982,-5.459546,0,62.658894
2013-10-29,0.139389,0.404239,-0.501814,-0.499307,-0.499318,0.10037,-1.187613,-3.033166,-4.263999,-4.709217,-4.786254,-1,62.346027
2013-10-30,1.16688,1.405877,-0.660752,-0.850294,-0.850287,0.885703,0.061862,-1.662679,-3.141427,-3.692389,-3.917704,-1,61.815907
2013-10-31,1.089259,1.442916,-0.014149,-0.618579,-0.618569,1.171297,0.898276,-0.65074,-2.213196,-2.928855,-3.210271,-1,61.433533
2013-11-01,-0.056371,0.479149,-1.127389,0.381945,0.381925,0.512974,0.706042,-0.67079,-2.271691,-3.083416,-3.40989,0,61.668163
2013-11-04,-0.027892,0.278858,-0.571672,1.071029,1.071031,-0.658112,-0.174285,-1.349687,-2.889007,-3.819291,-4.236375,0,62.328648
2013-11-05,0.09698,0.263235,-0.568029,0.641382,0.6414,-1.169309,-0.839579,-1.58309,-3.010539,-4.111952,-4.603315,0,62.728424
2013-11-06,-0.384561,0.206017,-0.535641,0.872815,0.872793,-1.562959,-1.502528,-2.018939,-3.3395,-4.613638,-5.189291,0,63.275913
2013-11-07,1.862476,1.974508,-0.112032,-1.922805,-1.922784,0.568531,0.359878,0.110147,-1.097199,-2.44561,-3.161569,-1,62.059254
2013-11-08,-0.862793,0.027826,-1.280266,0.63016,0.630145,0.189261,-0.278316,-0.307075,-1.388808,-2.758693,-3.54949,0,62.450317
2013-11-11,0.267674,0.43674,-0.352212,-1.224601,-1.224605,1.222886,0.80023,0.985259,0.064813,-1.256686,-2.14332,-1,61.685547
2013-11-12,0.142317,0.540778,-0.683074,-1.00029,-1.000278,1.702007,1.609508,1.80447,1.244488,0.040987,-0.971014,-1,61.06852
2013-11-13,-1.408047,0.042665,-1.664058,0.056925,0.056925,0.933012,1.435074,1.644147,1.33196,0.264544,-0.862844,0,61.103283
2013-11-14,-0.736643,0.509989,-1.175796,0.398234,0.398237,0.300323,1.018556,1.117249,1.029891,0.101431,-1.043584,0,61.346619
2013-11-15,-0.308254,0.252207,-0.728604,1.104982,1.10498,-0.933173,-0.028031,-0.040174,0.049733,-0.756067,-1.898096,0,62.024487
2013-11-18,0.746688,1.22569,-0.22542,-0.546448,-0.546462,-0.388836,0.417025,0.403875,0.641735,-0.025917,-1.112044,-1,61.685547
2013-11-19,0.565374,0.664312,-0.367494,-0.324039,-0.324029,0.070671,0.541342,0.636984,0.853003,0.460212,-0.51967,-1,61.485668
2013-11-20,1.552923,1.82362,-0.242207,-0.791517,-0.791508,0.834868,0.970214,1.350609,1.572149,1.371124,0.502435,-1,60.999004
2013-11-21,0.617994,0.747335,-0.201207,-0.86907,-0.86907,1.428565,1.592401,2.132786,2.295907,2.282829,1.533476,-1,60.46888
2013-11-22,-0.014487,0.10139,-0.391083,-0.776086,-0.776088,1.546926,1.978557,2.746228,2.886725,3.050398,2.41888,-1,59.999588
2013-11-25,0.043458,0.246267,-0.405619,-0.014487,-0.014495,0.996677,1.710856,2.501333,2.679273,2.98711,2.497952,-1,59.990891
2013-11-26,-0.306881,0.146133,-0.511469,-0.869186,-0.869179,1.204151,2.333769,3.034727,3.337713,3.658624,3.42247,-1,59.469463
2013-11-27,0.648673,0.914042,-0.147426,-0.876805,-0.876816,1.403515,2.873365,3.456686,4.008554,4.365623,4.315695,-1,58.948025
2013-11-29,0.483732,1.070062,-0.117271,0.574965,0.574974,0.425093,1.937847,2.5535,3.232918,3.553205,3.672428,0,59.286961
2013-12-02,0.493191,0.687489,-0.17935,-1.920254,-1.920257,1.754592,3.267072,4.068147,4.951423,5.280521,5.568171,-1,58.148499
2013-12-03,-0.571007,0.210367,-0.796403,-0.538038,-0.538041,1.559732,3.160034,4.18733,5.13073,5.516454,5.947408,-1,57.835636
2013-12-04,-0.566749,0.268456,-0.700971,0.751315,0.751322,0.390748,1.838923,3.090226,3.964199,4.449807,4.891864,0,58.270168
2013-12-05,0.015002,0.570395,-0.49535,-0.641312,-0.641314,0.675472,1.960371,3.386368,4.170666,4.853193,5.330226,-1,57.896473
2013-12-06,0.296171,0.444251,-0.340583,1.36595,1.365955,-0.885532,0.282836,1.691099,2.479636,3.253069,3.695143,0,58.687313
2013-12-09,-0.787048,0.207911,-0.890998,-0.281361,-0.281374,-0.478156,0.31335,1.579067,2.43319,3.329388,3.760533,-1,58.522182
2013-12-10,0.404137,0.778333,-0.344254,-0.787048,-0.787035,0.389162,0.776829,1.968767,2.933691,3.85511,4.31971,-1,58.061592
2013-12-11,1.991426,1.991426,-0.030633,-2.290075,-2.290082,2.199757,2.656254,3.800047,4.964006,5.866425,6.434848,-1,56.731934
2013-12-12,0.453475,0.703676,-0.516031,-2.037374,-2.037368,3.490219,4.184514,5.308309,6.649721,7.513989,8.274166,-1,55.576096
2013-12-13,0.376527,0.611853,-0.062757,-0.32838,-0.328384,2.641978,3.824911,5.044448,6.463757,7.38688,8.267436,-1,55.393593
2013-12-16,0.950157,1.479759,-0.015569,0.721674,0.721674,0.928354,2.658883,3.789205,5.142529,6.140192,7.140711,0,55.793354
2013-12-17,0.45504,0.470734,-0.109838,-0.732083,-0.732078,0.7061,2.973478,4.000205,5.349126,6.467907,7.51294,-1,55.384903
2013-12-18,-0.633688,0.61824,-1.545589,1.522041,1.522045,-0.982999,1.066458,2.056669,3.302162,4.527355,5.51571,0,56.227886
2013-12-19,-0.661132,0.476625,-0.799514,0.525509,0.525503,-1.165438,0.2952,1.237185,2.366234,3.656824,4.565905,0,56.523365
2013-12-20,-0.257612,0.257624,-0.393992,1.460635,1.460635,-1.906347,-1.382027,-0.44552,0.620551,1.885743,2.786787,0,57.348965
2013-12-23,0.256379,0.497664,-0.226201,0.484922,0.484924,-1.743326,-2.013271,-0.986277,-0.07088,1.088825,2.011762,0,57.627064
2013-12-24,-1.028922,0.059648,-1.133306,1.131051,1.131043,-1.849084,-3.071869,-2.04294,-1.335364,-0.275566,0.676019,0,58.278851
2013-12-26,0.419286,0.419286,-0.389341,-0.417535,-0.417544,-0.814604,-2.440837,-1.659166,-1.045209,-0.095223,0.923944,-1,58.035511
2013-12-27,0.341188,0.341188,-0.192857,0.943404,0.943422,-1.038435,-2.839352,-2.500135,-2.001197,-1.193899,-0.162697,0,58.583031
2013-12-30,-0.38388,0.310053,-0.472463,0.474706,0.474702,-0.992182,-2.709293,-2.941096,-2.500375,-1.769975,-0.775142,0,58.861126
2013-12-31,-1.070375,0.0,-1.070375,0.693923,0.69391,-1.120223,-2.793241,-3.52589,-3.077698,-2.496173,-1.613865,0,59.269569
2014-01-02,0.612038,0.910584,-0.164205,-1.774192,-1.774184,0.644874,-0.550825,-1.765433,-1.294218,-0.856839,-0.035323,-1,58.218018
2014-01-03,0.059243,0.355458,-0.325821,0.791161,0.791166,0.074054,-0.913803,-2.315362,-2.034211,-1.688979,-0.97946,0,58.678619
2014-01-06,0.358153,0.358153,-0.761083,-0.755324,-0.755338,0.716315,0.134314,-1.267465,-1.259506,-0.989695,-0.384014,-1,58.235397
2014-01-07,0.784556,0.844896,-0.256485,-1.089394,-1.089384,1.388047,1.280929,0.075438,-0.266294,-0.016292,0.547176,-1,57.60099
2014-01-08,0.698026,0.83459,-0.212443,-0.573321,-0.57332,1.274653,1.802725,0.824478,0.199541,0.498934,0.96813,-1,57.270752
2014-01-09,0.646749,0.708346,-0.230984,-1.456753,-1.456752,2.140433,2.981208,2.43917,1.536799,1.885429,2.250792,-1,56.436459
2014-01-10,-1.003046,0.01519,-1.21581,1.324301,1.324303,0.282668,1.486315,1.211744,0.249233,0.477804,0.781148,0,57.183849
2014-01-13,0.490046,1.240426,-0.015317,-0.759878,-0.759886,0.526802,1.940275,2.013271,1.120214,1.166309,1.423686,-1,56.749317
2014-01-14,0.692848,0.923797,-0.076975,-0.535997,-0.535987,0.658971,2.061583,2.456247,1.758275,1.552578,1.802412,-1,56.445148
2014-01-15,-0.862199,0.461898,-1.231709,0.0,0.0,0.366438,1.5612,2.316652,1.816012,1.405388,1.701821,0,56.445148
2014-01-16,-0.478396,0.0,-0.672742,2.986916,2.986919,-1.961433,-1.399318,-0.66777,-0.900739,-1.530878,-1.230883,0,58.131119
2014-01-17,0.566737,0.730795,-0.178975,0.239205,0.239199,-1.822524,-1.704703,-0.877958,-0.961975,-1.66026,-1.466574,0,58.270168
2014-01-21,0.467569,0.603309,-0.739072,-1.118568,-1.118566,-0.410261,-0.699855,0.131716,0.253384,-0.406042,-0.368033,-1,57.618378
2014-01-22,0.060498,0.196608,-0.393227,-0.271493,-0.271498,0.214762,-0.453721,0.241981,0.536143,0.009071,-0.16788,-1,57.461945
2014-01-23,1.90197,1.917436,-0.309258,-2.19299,-2.192992,2.375146,1.588072,2.125671,2.663528,2.280508,1.932897,-1,56.201809
2014-01-24,2.032061,2.095564,-0.079382,-2.597798,-2.597794,3.867279,3.987933,4.426096,5.078579,4.961418,4.449379,-1,54.741802
2014-01-27,0.836752,0.963058,-0.836752,0.555641,0.555643,2.121881,3.024943,3.409113,4.226394,4.295544,3.770126,0,55.045971
2014-01-28,-0.52943,0.046713,-0.809717,1.389329,1.38933,0.074739,1.44503,1.702478,2.549823,2.815316,2.362187,0,55.810741
2014-01-29,-0.157384,0.991497,-0.409194,-1.05886,-1.058866,0.33365,2.308785,2.503413,3.317596,3.76141,3.447173,-1,55.21978
2014-01-30,0.093322,0.093322,-0.917717,1.180359,1.180358,-0.955044,1.012603,1.140668,1.808215,2.425262,2.245037,0,55.871571
2014-01-31,-1.141517,0.125095,-1.204067,-0.528854,-0.528847,-0.128228,1.089911,1.575186,2.111802,2.775288,2.800099,-1,55.576096
2014-02-03,1.593372,1.720845,-0.127467,-1.860833,-1.860836,1.580628,2.32314,3.178249,3.668741,4.467817,4.646273,-1,54.541916
2014-02-04,-1.27099,0.031382,-1.522049,1.545574,1.545576,-0.119256,0.362464,1.443588,1.833514,2.646787,2.984984,0,55.384903
2014-02-05,-1.085592,0.298929,-1.132789,-0.266749,-0.266757,0.154188,0.228134,1.569126,1.891918,2.658908,3.133,-1,55.23716
2014-02-06,-1.572383,0.246641,-1.68029,2.061048,2.061051,-1.689535,-1.76507,-0.490212,-0.245107,0.38045,0.976308,0,56.375626
2014-02-07,-0.990102,0.137085,-1.614632,1.202403,1.202406,-2.339683,-2.52704,-1.798429,-1.37624,-0.893835,-0.295003,0,57.05349
2014-02-10,-0.045898,0.336599,-0.305993,-0.441738,-0.441743,-1.110768,-1.785492,-1.535084,-0.972304,-0.586288,0.074972,-1,56.80146
2014-02-11,-1.978581,0.282658,-1.978581,2.845777,2.845786,-2.808692,-4.056833,-4.168407,-3.569626,-3.32461,-2.703566,0,58.417908
2014-02-12,0.280848,0.443452,-0.310421,0.639692,0.639686,-2.217294,-4.059128,-4.626755,-3.983,-3.858093,-3.325944,0,58.791599
2014-02-13,-0.887441,0.251439,-1.064934,-0.059129,-0.059122,-1.348916,-3.511319,-4.280436,-3.729482,-3.700049,-3.297841,-1,58.75684
2014-02-14,-0.175648,0.483024,-0.190278,1.050139,1.050123,-1.592495,-3.874404,-4.755063,-4.625281,-4.502916,-4.237889,0,59.373859
2014-02-18,0.142184,0.213282,-1.03797,2.94204,2.942042,-2.991606,-5.54528,-6.814535,-7.117866,-6.974542,-6.84155,0,61.120663
2014-02-19,0.100402,1.649458,-0.129094,-0.867341,-0.867335,-1.425703,-3.859723,-5.47332,-6.059952,-5.907054,-5.896919,-1,60.590542
2014-02-20,-0.821638,0.113333,-0.991638,1.247841,1.247847,-1.807621,-4.048729,-5.972514,-6.901116,-6.747127,-6.853186,0,61.346619
2014-02-21,0.283121,0.693655,-0.042466,0.070836,0.070838,-1.01926,-3.299834,-5.439792,-6.544453,-6.490942,-6.695453,0,61.390076
2014-02-24,-0.720138,0.621296,-0.833094,0.254815,0.254805,-0.56481,-2.815585,-5.033414,-6.229168,-6.506632,-6.655836,0,61.546501
