date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-08-26,0.661776,0.697548,-0.393491,-0.42743,-0.427446,-1.373624,-1.953125,-2.699564,-3.160422,-3.561424,-4.206152,-1,44.873646
2013-08-27,0.952208,1.311533,-0.449156,-0.447147,-0.447135,-0.506646,-1.196549,-1.985865,-2.490116,-2.922742,-3.490836,-1,44.673
2013-08-28,0.0,0.281146,-0.825867,2.245778,2.245791,-1.764198,-2.872965,-3.738075,-4.292752,-4.778079,-5.269733,0,45.676262
2013-08-29,-0.232096,0.410648,-0.374931,-1.581448,-1.581458,0.21068,-1.076589,-1.921081,-2.524545,-3.04588,-3.507703,-1,44.953911
2013-08-30,0.307357,0.524312,-0.451998,-1.249772,-1.249762,1.175184,0.186214,-0.483346,-1.149892,-1.676379,-2.086432,-1,44.392094
2013-09-03,0.471702,0.544265,-0.544265,-0.343522,-0.343539,1.237311,0.638616,0.04718,-0.669439,-1.170526,-1.609811,-1,44.23959
2013-09-04,-0.996736,0.724904,-1.159839,0.108855,0.10888,0.953232,0.65602,0.093013,-0.611651,-1.122886,-1.573049,0,44.287758
2013-09-05,-0.76004,0.28954,-0.832427,0.144976,0.144938,0.209939,0.689492,0.088094,-0.595343,-1.10602,-1.577367,0,44.351948
2013-09-06,-0.107956,0.467791,-0.9176,0.579088,0.579111,-0.521776,0.232092,-0.381437,-1.002164,-1.520696,-2.000124,0,44.608795
2013-09-09,-0.857909,0.232352,-0.929403,0.665705,0.665705,-0.950854,-0.466492,-0.95681,-1.45398,-2.014659,-2.492704,0,44.905758
2013-09-10,-0.464282,0.428575,-0.642859,0.089364,0.089349,-0.72499,-0.539274,-0.870226,-1.324987,-1.929274,-2.390463,0,44.945881
2013-09-11,-0.97173,0.106011,-1.095403,1.071425,1.071429,-1.275614,-1.427551,-1.671367,-2.132498,-2.739211,-3.215536,0,45.427444
2013-09-12,-0.405644,0.405642,-0.599647,0.176684,0.176691,-0.941802,-1.63845,-1.559084,-2.075838,-2.684304,-3.171664,0,45.50771
2013-09-13,-0.281789,0.264179,-0.581187,0.14109,0.141068,-0.658667,-1.641403,-1.477024,-2.029741,-2.607233,-3.111401,0,45.571907
2013-09-16,0.63147,0.684098,-0.035075,0.40507,0.405094,-0.687606,-1.740048,-1.773958,-2.270653,-2.76653,-3.311697,0,45.756516
2013-09-17,-0.405857,0.070586,-0.617607,-0.596387,-0.596394,0.144698,-0.877003,-1.095223,-1.495492,-1.964346,-2.549841,-1,45.483627
2013-09-18,-1.815637,0.209502,-2.321924,1.076409,1.076401,-0.684352,-1.565984,-1.95995,-2.300091,-2.772332,-3.358924,0,45.973213
2013-09-19,-0.193485,0.035182,-0.703601,-0.7507,0.647988,-0.993792,-1.784953,-2.505443,-2.635856,-3.15191,-3.740521,0,46.271114
2013-09-20,0.088291,0.618045,-0.211907,-0.386978,-0.386984,-0.383467,-1.081596,-1.96207,-2.037502,-2.584955,-3.152496,-1,46.092052
2013-09-23,0.017479,0.052446,-0.699304,1.006534,1.006534,-1.032705,-1.712861,-2.629159,-2.853712,-3.365644,-3.868985,0,46.555984
2013-09-24,0.515735,0.584494,0.0,1.695799,1.695795,-1.896506,-2.844989,-3.815498,-4.212601,-4.67463,-5.165732,0,47.345478
2013-09-25,-0.240672,0.601688,-0.326625,0.0,0.0,-1.316824,-2.439874,-3.384943,-3.930369,-4.368831,-4.878126,0,47.345478
2013-09-26,-0.444828,0.205302,-0.615913,0.481353,0.481351,-1.242086,-2.473025,-3.39634,-4.191198,-4.48928,-5.042853,0,47.573376
2013-09-27,-0.169749,0.577152,-0.271601,0.786996,0.786997,-1.239178,-2.739054,-3.686419,-4.627122,-4.910995,-5.502541,0,47.947777
2013-09-30,0.103595,0.397106,-0.483424,-1.680533,-1.680526,0.69751,-0.782724,-1.723936,-2.705298,-3.109561,-3.689496,-1,47.142002
2013-10-01,-0.378464,0.464478,-0.447277,0.362574,0.362566,0.319972,-0.754515,-1.745435,-2.731993,-3.253359,-3.787537,0,47.312923
2013-10-02,-0.291199,0.051386,-1.027753,0.430071,0.430064,-0.037679,-0.854738,-1.873098,-2.808777,-3.428288,-3.933634,0,47.516399
2013-10-03,0.328441,0.397587,-0.414861,-0.90785,-0.907832,0.670693,0.226441,-0.75078,-1.628133,-2.423869,-2.803787,-1,47.08503
2013-10-04,0.171795,0.721529,-0.068718,0.622301,0.622285,-0.192401,-0.121966,-1.110429,-1.944251,-2.822653,-3.171653,0,47.378033
2013-10-07,-0.774662,0.499227,-0.774662,-0.206148,-0.206129,0.072289,0.237549,-0.6913,-1.490591,-2.377575,-2.815552,-1,47.280373
2013-10-08,0.809504,0.895627,-0.189459,-0.051642,-0.051645,0.099888,0.270399,-0.389953,-1.195268,-2.07181,-2.597293,-1,47.255955
2013-10-09,0.550678,0.688345,-0.499055,0.086118,0.086099,-0.07915,0.173816,-0.289099,-1.082662,-1.901584,-2.496177,0,47.296642
2013-10-10,-0.593023,0.321923,-0.660791,1.565994,1.56601,-1.223318,-1.27415,-1.581391,-2.344537,-3.107253,-3.835718,0,48.037312
2013-10-11,-0.253596,0.101432,-0.371939,0.220268,0.220262,-1.122569,-1.450552,-1.51367,-2.292124,-3.026551,-3.826252,0,48.14312
2013-10-14,-0.320782,0.270132,-0.35455,0.135246,0.135249,-0.87118,-1.362487,-1.418204,-2.16981,-2.883511,-3.692285,0,48.208233
2013-10-15,-0.302777,0.588727,-0.319601,0.371435,0.371434,-0.770398,-1.505469,-1.639477,-2.231796,-2.958411,-3.762952,0,48.387295
2013-10-16,0.636198,0.853846,-0.217649,0.470982,0.470985,-0.69312,-1.741171,-1.926451,-2.418387,-3.151036,-3.917376,0,48.615192
2013-10-17,-0.64452,0.297473,-0.694097,1.305873,1.305859,-1.480735,-2.568158,-2.963686,-3.373811,-4.0955,-4.824394,0,49.250038
2013-10-18,-0.049323,0.67401,-0.526063,0.528845,0.528861,-1.446663,-2.650015,-3.263749,-3.536916,-4.28183,-4.995081,0,49.510502
2013-10-21,0.363692,0.396756,-0.281041,-0.558935,-0.558932,-0.476121,-1.706077,-2.436777,-2.722776,-3.461314,-4.168059,-1,49.233772
2013-10-22,-0.807113,0.329437,-0.955358,0.363692,0.363675,-0.421667,-1.625752,-2.506991,-2.866076,-3.493058,-4.213978,0,49.412823
2013-10-23,-0.033131,0.082821,-0.646015,-0.56004,-0.560029,0.351166,-0.697366,-1.738171,-2.136825,-2.692068,-3.422938,-1,49.136097
2013-10-24,0.263981,0.280478,-0.379475,0.397552,0.397555,-0.013203,-0.828252,-1.823688,-2.346155,-2.829244,-3.546994,0,49.33144
2013-10-25,0.814996,0.847597,0.0,1.220916,1.220915,-1.049714,-1.665852,-2.666667,-3.325185,-3.693564,-4.419225,0,49.933735
2013-10-28,-0.293016,0.537194,-0.406967,0.130403,0.130399,-0.872539,-1.435781,-2.430951,-3.165393,-3.543548,-4.26087,0,49.998848
2013-10-29,0.0,0.27419,-0.451611,0.927885,0.927885,-1.367741,-1.930645,-2.904302,-3.743549,-4.183228,-4.812153,0,50.46278
2013-10-30,1.218324,1.445744,0.0,-0.709676,-0.709672,-0.276157,-0.932429,-1.836696,-2.797277,-3.27811,-3.856949,-1,50.10466
2013-10-31,0.032692,0.849953,-0.604771,-0.617286,-0.6173,0.529594,-0.207573,-0.9916,-1.92137,-2.498847,-3.023856,-1,49.795364
2013-11-01,0.514524,0.680498,-0.331952,-1.520105,-1.520099,1.716186,1.236519,0.658372,-0.23817,-0.904893,-1.326692,-1,49.038425
2013-11-04,-0.745282,0.033125,-0.81153,0.215769,0.215768,1.149389,1.000334,0.568625,-0.263328,-0.95528,-1.363584,0,49.144234
2013-11-05,0.117507,0.318949,-0.470034,-1.341505,-1.341504,1.708915,2.182311,1.949531,1.219578,0.488169,0.05596,-1,48.484962
2013-11-06,-0.248677,0.248675,-0.613394,1.259023,1.259021,0.033157,0.90352,0.747132,0.144237,-0.63262,-1.069292,0,49.095398
2013-11-07,1.406783,1.440675,-0.050846,-2.188329,-2.188311,1.53219,2.888122,2.830497,2.383038,1.668462,1.175128,-1,48.021038
2013-11-08,-1.053166,0.0,-1.223029,-0.220341,-0.220353,1.287584,2.694073,2.835629,2.58536,1.937832,1.396299,-1,47.915222
2013-11-11,0.016938,0.287895,-0.237086,0.305758,0.305771,0.528357,1.977974,2.359571,2.257399,1.692115,1.150991,0,48.061733
2013-11-12,0.561895,0.800274,0.0,-0.541912,-0.541928,0.790062,1.976847,2.692552,2.753282,2.291848,1.736198,-1,47.801273
2013-11-13,-1.096488,0.151822,-1.298922,0.936487,0.9365,-0.495954,0.646079,1.617178,1.76197,1.421721,0.842886,0,48.248932
2013-11-14,-0.622056,0.201745,-0.739743,0.337384,0.337369,-0.669126,0.021862,1.148851,1.333228,1.11164,0.595164,0,48.411709
2013-11-15,-0.333836,0.066768,-0.701048,0.722932,0.72293,-1.034878,-0.752789,0.262623,0.529134,0.436662,-0.032263,0,48.761692
2013-11-18,0.8517,1.152303,0.0,-0.050073,-0.050068,-0.708085,-0.786573,0.14028,0.528557,0.530394,0.117457,-1,48.737278
2013-11-19,0.318468,0.48609,-0.234663,-0.367403,-0.367403,-0.030171,-0.40563,0.248073,0.811265,0.915187,0.576043,-1,48.558216
2013-11-20,0.453707,1.109057,-0.252053,-0.251428,-0.25142,0.299104,-0.29071,0.271098,0.993107,1.15476,0.907967,-1,48.436131
2013-11-21,-0.4503,0.283526,-0.583719,0.756177,0.756171,-0.293529,-0.878919,-0.617078,0.180954,0.358907,0.202914,0,48.802391
2013-11-22,-0.527617,0.412201,-0.626549,1.150772,1.150763,-1.183838,-1.713104,-1.703761,-1.016484,-0.794719,-0.854626,0,49.363991
2013-11-25,0.099292,0.148933,-0.364059,-0.36274,-0.36273,-0.642068,-1.126927,-1.340396,-0.738874,-0.437534,-0.427494,-1,49.184933
2013-11-26,0.447096,0.513333,-0.314618,-0.066194,-0.066189,-0.334497,-0.78656,-1.184528,-0.806431,-0.392786,-0.30966,-1,49.152378
2013-11-27,0.544461,0.659952,-0.313485,0.364302,0.3643,-0.333283,-0.927247,-1.511307,-1.244851,-0.738498,-0.623116,0,49.33144
2013-11-29,-0.016577,0.69629,-0.149204,-0.478471,-0.478482,0.265259,-0.311665,-0.891903,-0.84134,-0.280498,-0.155829,-1,49.095398
2013-12-02,0.033317,0.782944,-0.049973,-0.480771,-0.480766,0.543066,0.189908,-0.284299,-0.38064,0.113279,0.282084,-1,48.859364
2013-12-03,0.437707,0.622892,-0.252529,-1.04947,-1.049463,1.262619,1.171709,0.812561,0.593426,1.038375,1.284502,-1,48.346603
2013-12-04,-0.900746,0.033992,-1.070702,-0.942764,-0.942774,1.699528,1.995246,1.784504,1.488787,1.785184,2.142537,-1,47.890804
2013-12-05,0.171026,0.735422,-0.547287,-0.628822,-0.62882,1.611082,2.462802,2.33624,1.972807,2.217889,2.680577,-1,47.589657
2013-12-06,-0.709703,0.0,-1.115242,1.214296,1.2143,0.006758,1.101722,1.074686,0.764615,0.856368,1.36814,0,48.167538
2013-12-09,1.235843,1.304501,-0.720903,-1.554583,-1.554586,0.978379,2.288026,2.481983,2.303473,2.312398,2.792087,-1,47.418732
2013-12-10,-0.290993,0.0,-0.718928,0.274631,0.274621,0.366324,1.663828,2.034706,1.969374,1.897995,2.338825,0,47.548954
2013-12-11,1.227857,1.333103,-0.456057,-2.413557,-1.048347,1.072455,2.294176,2.902082,2.969906,2.855604,3.18131,-1,47.050476
2013-12-12,0.565471,0.671498,-0.353421,-0.736709,-0.736719,1.443271,2.490782,3.418536,3.568722,3.414158,3.704387,-1,46.703846
2013-12-13,0.088454,0.194587,-0.636832,-0.106028,-0.106028,0.902253,2.076341,3.221357,3.49031,3.406745,3.59004,-1,46.654327
2013-12-16,0.260828,0.991139,0.0,1.733591,1.733593,-0.798468,0.042734,1.195416,1.589984,1.606539,1.714179,0,47.463123
2013-12-17,0.173616,0.434028,-0.243054,0.156495,0.1565,-0.958336,-0.283812,0.806242,1.30504,1.403654,1.442573,0,47.537403
2013-12-18,-1.073256,0.35775,-1.36286,1.909727,1.909732,-2.238511,-2.037993,-1.180122,-0.60502,-0.443424,-0.461138,0,48.44524
2013-12-19,-0.491777,0.322196,-0.576564,0.459966,0.459967,-1.87893,-2.264936,-1.723449,-1.036282,-0.864805,-0.946155,0,48.668072
2013-12-20,-0.537454,0.419886,-0.621436,0.966593,0.966582,-1.807185,-3.002988,-2.658433,-1.949491,-1.754694,-1.818624,0,49.138489
2013-12-23,0.149925,0.566383,-0.116608,0.822973,0.822986,-1.769119,-3.365992,-3.361024,-2.731792,-2.493567,-2.510535,0,49.542892
2013-12-24,0.033219,0.049831,-0.332172,0.29985,0.299839,-1.195808,-3.223714,-3.469494,-2.971603,-2.708248,-2.692651,0,49.691441
2013-12-26,-0.199069,0.364965,-0.199069,0.11626,0.11628,-0.786342,-2.793645,-3.33257,-3.024311,-2.725486,-2.67515,0,49.749222
2013-12-27,0.097913,0.359009,-0.342688,1.658925,1.6589,-1.651426,-3.614548,-4.516559,-4.483894,-4.143714,-4.110048,0,50.574512
2013-12-30,0.327173,0.507113,-0.310816,-0.244775,-0.244754,-0.889917,-2.625565,-3.98058,-4.115219,-3.777837,-3.740058,-1,50.450729
2013-12-31,-0.212177,0.261139,-0.261138,0.229018,0.229023,-0.711616,-2.234386,-3.785012,-4.165536,-3.9026,-3.841054,0,50.566273
2014-01-02,0.066591,0.116529,-0.832362,-1.958544,-1.958562,1.225245,0.129854,-1.590365,-2.127081,-1.951328,-1.863712,-1,49.575901
2014-01-03,0.436165,0.553595,-0.385841,-0.765772,-0.765773,1.781585,1.055197,-0.540176,-1.239134,-1.191135,-1.06318,-1,49.196262
2014-01-06,0.555272,0.605756,-0.370185,-0.301964,-0.301972,1.467287,1.43868,0.079656,-0.791365,-0.914996,-0.72195,-1,49.047703
2014-01-07,-0.151007,0.553695,-0.285232,0.286047,0.28605,0.66444,1.159409,0.137595,-0.970611,-1.19009,-0.978993,0,49.188004
2014-01-08,0.101776,0.57676,-0.152672,-1.090599,-1.090595,0.987274,2.091606,1.404583,0.248008,-0.117676,0.064021,-1,48.651562
2014-01-09,0.50925,0.712955,-0.407405,-0.067856,-0.067848,0.662018,1.940245,1.62168,0.426069,-0.027488,0.093127,-1,48.618553
2014-01-10,0.151286,0.386618,-0.151286,0.984556,0.984554,-0.359733,0.813577,0.719444,-0.344602,-0.903887,-0.886481,0,49.097229
2014-01-13,0.409833,0.802592,-0.478145,-1.56329,-1.563284,0.925538,1.950129,2.272305,1.406241,0.731118,0.618461,-1,48.3297
2014-01-14,-1.174893,0.335678,-1.560926,1.741805,1.741788,-0.808989,-0.055382,0.52591,-0.073845,-0.911697,-1.098937,0,49.171501
2014-01-15,-0.721719,0.251759,-0.822427,0.0,0.0,-0.597509,-0.339037,0.475557,0.099872,-0.769113,-1.077777,0,49.171501
2014-01-16,-0.067161,0.033581,-0.721961,-0.03357,-0.033552,-0.345878,-0.391214,0.436525,0.298009,-0.605115,-0.989756,-1,49.155003
2014-01-17,0.522151,0.960081,-0.168434,-0.319009,-0.319013,-0.067375,-0.112856,0.655772,0.675423,-0.128015,-0.597554,-1,48.998192
2014-01-21,0.783459,0.833472,-0.550095,1.044304,1.0443,-0.62344,-1.051846,-0.527869,-0.28005,-0.933493,-1.495603,0,49.50988
2014-01-22,0.249456,0.482283,-0.282724,0.233371,0.233382,-0.671886,-1.19409,-0.870349,-0.463175,-0.924676,-1.627033,0,49.625427
2014-01-23,0.382821,0.399464,-0.665782,-0.083152,-0.083149,-0.422778,-0.923781,-0.919901,-0.376181,-0.671121,-1.399596,-1,49.584164
2014-01-24,1.954731,1.989026,0.0,-2.929431,-2.929455,2.157081,1.965036,1.870154,2.468292,2.37587,1.616381,-1,48.131618
2014-01-27,0.606274,0.900745,-0.173218,-1.01166,-1.011641,2.632945,2.70223,2.694144,3.294641,3.354921,2.696452,-1,47.644699
2014-01-28,-0.44498,0.205372,-0.701694,1.212541,1.212527,0.869427,1.449606,1.349771,1.813288,2.07976,1.571117,0,48.222404
2014-01-29,-0.64058,0.72715,-0.882961,-1.146675,-1.146685,1.218854,2.311309,2.31304,2.702582,3.140602,2.820311,-1,47.669445
2014-01-30,0.240053,0.291499,-0.78875,0.969533,0.969537,-0.35665,1.112838,1.258586,1.463488,2.032933,1.879298,0,48.131618
2014-01-31,-1.066988,0.279874,-1.17194,-1.971883,-1.971862,1.245397,2.728698,3.092525,3.250823,3.872654,3.903556,-1,47.182529
2014-02-03,1.619217,1.868326,-0.284698,-1.696689,-1.696687,2.448381,3.93771,4.481601,4.729523,5.375075,5.548622,-1,46.381989
2014-02-04,-0.653824,0.035344,-0.989576,0.693948,0.693927,1.092072,2.620615,3.529492,3.756858,4.317382,4.68105,0,46.703846
2014-02-05,-0.246694,0.246694,-0.405286,0.282735,0.282745,0.451101,1.735682,2.90514,3.213217,3.714538,4.222027,0,46.835899
2014-02-06,-0.501212,0.743173,-0.622193,1.955949,1.955946,-1.634978,-0.599726,0.732805,1.138958,1.489112,2.097593,0,47.751984
2014-02-07,-1.544729,0.271601,-1.697505,1.814723,1.814729,-2.797489,-2.271265,-1.136198,-0.663726,-0.398577,0.204264,0,48.618553
2014-02-10,0.564775,0.581893,-0.017118,-0.814802,-0.81481,-1.235664,-1.34862,-0.43128,0.061618,0.338872,0.921906,-1,48.222404
2014-02-11,-0.929846,0.743868,-1.048188,1.232247,1.232249,-1.572274,-2.427728,-1.737954,-1.106508,-0.901437,-0.426598,0,48.816624
2014-02-12,-0.985139,0.166978,-1.085318,1.251052,1.251068,-1.739865,-3.277685,-2.978805,-2.302564,-2.106538,-1.725952,0,49.427353
2014-02-13,-0.431897,0.365444,-0.514953,0.517619,0.5176,-1.468433,-3.463449,-3.465113,-2.754147,-2.527569,-2.291247,0,49.683189
2014-02-14,-0.753726,0.213012,-0.884806,1.378734,1.378732,-2.113706,-4.143854,-4.48194,-3.956241,-3.714228,-3.567635,0,50.368187
2014-02-18,0.361428,0.460002,-0.213565,-0.262166,-0.262162,-1.054703,-3.124689,-3.886969,-3.580576,-3.370456,-3.245162,-1,50.236141
2014-02-19,0.229846,0.673124,-0.213431,0.065715,0.065708,-0.541776,-2.479058,-3.678643,-3.568369,-3.279582,-3.227702,0,50.26915
2014-02-20,-0.016278,0.30935,-0.407034,0.837298,0.837297,-0.869418,-2.528481,-4.081177,-4.264071,-3.962864,-3.932472,0,50.690052
2014-02-21,0.256946,0.610249,-0.016062,1.383917,1.383922,-1.557735,-3.150792,-4.967609,-5.39505,-5.101006,-5.066103,0,51.391563
