date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-08-19,0.409836,0.819672,-0.311474,-1.24656,-1.246561,0.996721,-0.740983,-2.311473,-2.818849,-3.606554,-5.073221,-1,51.337616
2013-08-20,0.551014,1.335782,-0.066791,-1.819674,-1.819668,2.344293,1.522788,-0.210387,-0.941727,-1.556187,-2.869707,-1,50.403442
2013-08-21,1.494594,1.769461,-0.068718,-2.805143,-2.805154,4.037114,4.617771,2.792198,1.929232,1.381216,0.314961,-1,48.989548
2013-08-22,-0.084088,0.639087,-0.235451,2.147397,2.147407,1.01917,2.346112,0.798295,-0.100908,-0.587285,-1.551743,0,50.041553
2013-08-23,0.707782,0.775192,-0.168517,-0.201815,-0.201826,0.404455,2.148641,1.168416,0.173585,-0.217045,-1.05886,-1,49.940556
2013-08-26,0.525158,0.999492,-0.237168,-0.522415,-0.522403,0.264269,2.315768,1.802471,0.77757,0.392342,-0.280648,-1,49.679665
2013-08-27,1.056279,1.679655,-0.069266,-2.168387,-2.168396,1.745457,3.941129,4.105055,3.051954,2.532301,2.034062,-1,48.602413
2013-08-28,-0.258393,0.878556,-0.310078,0.519479,0.519489,1.164509,2.744182,3.658911,2.597758,2.001033,1.577949,0,48.854897
2013-08-29,0.432003,1.192331,-0.120961,-0.310078,-0.310073,0.929663,2.362184,3.748624,2.908236,2.301014,1.941703,-1,48.703411
2013-08-30,0.378783,0.550964,-0.223831,0.362888,0.362872,0.130858,1.356752,2.9534,2.5551,1.903586,1.644862,0,48.880142
2013-09-03,0.5298,0.645694,-0.645702,3.99449,3.994495,-3.26159,-2.635763,-1.09051,-1.195366,-1.858941,-2.114238,0,50.832657
2013-09-04,-1.225653,0.117529,-1.292814,-1.39073,0.574141,-2.827186,-3.050539,-1.73342,-1.47982,-2.190914,-2.576084,0,51.124508
2013-09-05,-0.252053,0.33608,-0.319271,-0.083954,-0.08395,-1.873723,-2.559533,-1.780927,-1.113186,-1.8744,-2.350023,-1,51.081589
2013-09-06,0.41841,0.7364,-0.51883,0.403297,0.403286,-1.260141,-2.707966,-2.28368,-1.424185,-2.073557,-2.587971,0,51.287594
2013-09-09,-1.072078,0.098958,-1.500907,1.472805,1.472799,-1.47781,-3.71611,-3.694615,-2.847005,-3.23756,-3.820816,0,52.042957
2013-09-10,-0.683486,0.113912,-0.94386,1.352466,1.352469,-2.066718,-4.419457,-4.801626,-4.026607,-4.238107,-4.861493,0,52.746822
2013-09-11,-0.699984,0.37441,-1.155785,-0.032548,-0.032544,-1.426014,-3.605623,-4.476529,-3.900075,-3.868308,-4.54461,-1,52.729656
2013-09-12,-0.032959,0.428551,-0.19779,-1.237184,-1.237184,0.191199,-1.779336,-2.884646,-2.696337,-2.36486,-3.09358,-1,52.077293
2013-09-13,-0.831117,0.0,-1.296541,-0.84061,-0.84061,1.17686,-0.378105,-1.855065,-1.91801,-1.441425,-2.087975,-1,51.639526
2013-09-16,1.156071,1.205615,-0.148637,0.64827,0.648269,0.498762,-0.42444,-2.226346,-2.550843,-2.075166,-2.508305,0,51.974289
2013-09-17,-0.165097,0.099061,-0.462273,0.033032,0.033036,0.175001,-0.234442,-1.962203,-2.520145,-2.070798,-2.343184,0,51.991459
2013-09-18,-3.885347,0.207008,-4.442677,3.681689,3.681685,-2.945859,-3.261145,-4.787614,-5.656763,-5.386387,-5.462181,0,53.905621
2013-09-19,2.124181,2.140518,-0.506539,-2.547768,-2.547775,-0.235289,-0.455877,-1.831721,-2.853078,-2.878255,-2.71454,-1,52.532227
2013-09-20,0.983333,0.983333,-0.233332,-1.960786,-1.960772,1.70666,1.576659,0.493918,-0.768349,-0.983839,-0.69773,-1,51.50219
2013-09-23,0.350057,0.683447,-0.166699,-0.016663,-0.016665,1.536917,1.486907,0.849023,-0.601008,-1.005557,-0.711395,-1,51.493607
2013-09-24,0.82631,0.84317,-0.151771,-1.150197,-1.150197,2.29005,2.305226,2.031477,0.675582,0.112038,0.403763,-1,50.901329
2013-09-25,0.233995,0.501419,-0.284142,0.893766,0.893763,0.391107,1.131536,1.157721,0.051865,-0.700586,-0.509576,0,51.356266
2013-09-26,-0.165697,0.629664,-0.546807,0.869122,0.869117,-0.755582,0.207134,0.378909,-0.525696,-1.338964,-1.384548,0,51.802612
2013-09-27,-0.385518,0.117332,-0.737511,-1.143327,-1.143321,0.278243,1.282265,1.529778,0.869536,-0.106613,-0.303248,-1,51.210342
2013-09-30,-0.322805,0.594628,-0.407751,-1.34093,-1.340938,1.257224,2.371734,2.709258,2.403165,1.297265,0.955338,-1,50.523643
2013-10-01,-0.885559,0.017028,-1.038828,-0.237853,-0.237857,1.301096,2.300758,2.644196,2.604743,1.596223,1.134261,-1,50.403469
2013-10-02,-1.514638,0.252444,-1.632442,1.192093,1.192102,-0.030293,0.526762,1.209473,1.384218,0.587729,-0.017889,0,51.00433
2013-10-03,0.839325,0.907843,-0.599524,-1.750247,-1.750246,1.075706,1.83453,2.750939,3.093522,2.479939,1.837856,-1,50.111629
2013-10-04,-1.129944,0.017117,-1.301144,0.051386,0.051385,0.595785,1.510014,2.49843,2.925868,2.541709,1.791924,0,50.137379
2013-10-07,-0.571432,0.779223,-0.588745,-1.129944,-1.129945,1.361038,2.282251,3.34661,3.852815,3.769352,2.930402,-1,49.570854
2013-10-08,0.492356,0.580274,-0.316511,-1.523811,-1.523813,2.278885,3.437667,4.512049,5.057152,5.209781,4.464129,-1,48.815487
2013-10-09,-0.334268,0.475019,-1.055591,-0.05275,-0.052748,1.425053,2.966219,3.868168,4.708831,5.073891,4.532058,-1,48.789738
2013-10-10,-1.537397,0.190017,-1.589218,1.847289,1.84728,-0.583858,0.6737,1.60305,2.569538,3.056151,2.692171,0,49.691021
2013-10-11,-1.487178,0.239315,-1.641024,1.053724,1.05373,-1.589744,-0.574359,0.372652,1.358122,1.896071,1.721674,0,50.21463
2013-10-14,-1.171673,0.220752,-1.3245,0.666665,0.666672,-1.85431,-1.227717,-0.4166,0.54593,1.103071,1.158089,0,50.549397
2013-10-15,-0.236646,0.084515,-0.659229,0.458484,0.45847,-1.528054,-1.604118,-0.886854,-0.032108,0.486824,0.693045,0,50.781151
2013-10-16,0.050638,0.47265,-0.489536,0.13523,0.135247,-0.850789,-1.767399,-1.087116,-0.467601,0.203229,0.539039,0,50.849831
2013-10-17,-0.968607,0.0,-1.018706,1.080349,1.080338,-1.245823,-2.5668,-2.196615,-1.641615,-0.920506,-0.514917,0,51.399181
2013-10-18,0.663904,0.663904,-0.149378,0.617901,0.617903,-1.271368,-2.859751,-2.731951,-2.224896,-1.522987,-1.098201,0,51.716778
2013-10-21,-0.393896,0.131295,-0.640077,1.128631,1.128643,-1.703603,-3.421971,-3.591018,-3.238974,-2.597089,-2.185579,0,52.300476
2013-10-22,0.190324,1.157811,-0.063443,3.479401,3.479395,-3.774781,-5.689139,-6.374838,-6.195087,-5.714833,-5.389905,0,54.120216
2013-10-23,0.289575,0.353927,-0.370013,-1.411577,-1.411587,-1.457522,-3.482942,-4.74045,-4.664571,-4.406044,-3.996134,-1,53.356262
2013-10-24,-0.221519,0.094932,-0.411396,1.673103,1.673116,-2.028486,-4.231019,-5.799586,-6.007919,-5.852539,-5.442518,0,54.248974
2013-10-25,-0.079069,0.347876,-0.284632,0.063293,0.063293,-1.14485,-3.542069,-5.349998,-5.784323,-5.707157,-5.339984,0,54.28331
2013-10-28,-0.38107,0.206416,-0.698633,-0.411135,-0.411145,-0.085736,-2.494438,-4.405629,-5.068273,-5.127975,-4.820575,-1,54.060127
2013-10-29,0.127473,0.254939,-0.557677,-0.34932,-0.34932,0.172091,-1.579023,-3.444864,-4.413634,-4.574884,-4.370613,-1,53.871284
2013-10-30,0.913175,1.153478,-0.352446,-0.541746,-0.541749,0.801034,-0.533474,-2.322966,-3.652668,-3.889131,-3.870013,-1,53.579437
2013-10-31,1.26541,1.492541,-0.01622,-1.249598,-1.249593,1.570409,1.01071,-0.681374,-2.169045,-2.589227,-2.629784,-1,52.909912
2013-11-01,0.308697,0.779854,-1.072299,-0.146009,-0.146012,1.169781,1.369624,-0.20579,-1.770914,-2.323961,-2.403462,-1,52.832657
2013-11-04,-0.255917,0.063981,-0.735763,1.575956,1.575955,-0.547026,0.051187,-1.367025,-2.913464,-3.605243,-3.782786,0,53.665276
2013-11-05,0.331752,0.394945,-0.647709,1.247599,1.247602,-1.601897,-1.142179,-2.14639,-3.601894,-4.503631,-4.757765,0,54.334805
2013-11-06,-0.09406,0.329204,-0.391911,0.774095,0.774089,-1.928201,-1.646023,-2.422528,-3.797613,-4.963156,-5.282434,0,54.755405
2013-11-07,1.960783,1.976727,-0.127527,-1.661704,-1.661706,0.076522,-0.058977,-0.470793,-1.786219,-3.079859,-3.555442,-1,53.845531
2013-11-08,-1.248224,0.031601,-1.753833,0.892716,0.89272,-0.259126,-0.935378,-1.03123,-2.276818,-3.629007,-4.217621,0,54.326221
2013-11-11,0.433172,0.786135,-0.224616,-1.516826,-1.516827,1.216107,0.486121,0.642816,-0.495746,-1.850792,-2.556819,-1,53.502186
2013-11-12,0.17811,0.71244,-0.550518,-0.914494,-0.914492,1.651556,1.251622,1.432432,0.633103,-0.628232,-1.493409,-1,53.012913
2013-11-13,-1.866878,0.016239,-1.883115,-0.259067,-0.259071,1.20455,1.3815,1.635289,1.086048,-0.06103,-1.119579,-1,52.875572
2013-11-14,-0.909086,0.24351,-1.120127,0.0,0.0,0.837666,1.375005,1.462128,1.225658,0.179879,-0.945337,0,52.875572
2013-11-15,0.080141,0.224395,-0.41673,1.282469,1.282483,-0.72769,0.225989,0.086544,0.115397,-0.839243,-1.986969,0,53.553692
2013-11-18,0.513891,0.802955,-0.160594,-0.192337,-0.19234,-0.555652,0.378987,0.203408,0.415925,-0.43103,-1.556131,-1,53.450687
2013-11-19,0.629646,0.661929,-0.403616,-0.529952,-0.529954,0.032287,0.694217,0.649012,0.861316,0.278979,-0.7588,-1,53.167423
2013-11-20,1.809076,1.905993,-0.209984,-0.048432,-0.04843,0.180904,0.439341,0.642862,0.889996,0.500076,-0.437737,-1,53.141674
2013-11-21,0.227568,0.520156,-0.243825,-0.629947,-0.629944,0.789984,0.879381,1.267872,1.393035,1.243816,0.390111,-1,52.806911
2013-11-22,-0.295326,0.131252,-0.508617,-0.926526,-0.926538,1.260055,1.438887,2.149304,2.153406,2.236591,1.462951,-1,52.317635
2013-11-25,0.280897,0.330471,-0.297422,-0.705498,-0.705489,1.401188,1.860537,2.654764,2.675969,2.935884,2.273624,-1,51.94854
2013-11-26,-0.251504,0.385647,-0.452716,-1.454066,-1.45407,2.126093,3.008049,3.760339,3.929409,4.226023,3.809525,-1,51.193172
2013-11-27,0.250377,0.68436,-0.216994,0.452718,0.452715,0.998167,2.261729,2.860959,3.251545,3.606078,3.37896,0,51.424931
2013-11-29,0.807512,0.922877,-0.131842,1.285261,1.285262,-0.560315,0.812462,1.330478,1.862228,2.125248,2.111076,0,52.085876
2013-12-02,0.790183,0.958304,-0.184938,-1.977587,-1.977596,0.951589,2.357105,2.947779,3.743284,3.932759,4.128008,-1,51.055828
2013-12-03,-0.168946,0.878527,-0.439262,-0.487561,-0.487545,0.996784,2.338229,3.098491,3.97026,4.185836,4.540176,-1,50.806908
2013-12-04,-0.669794,0.150703,-0.753518,0.895425,0.895416,0.12726,1.058274,1.955795,2.747823,3.057602,3.426547,0,51.261841
2013-12-05,0.016821,0.420451,-0.538177,-0.435368,-0.435349,0.41371,1.088113,2.161664,2.832982,3.3091,3.727421,-1,51.038673
2013-12-06,0.49603,0.562169,-0.380291,1.715441,1.715427,-1.3459,-0.788692,0.315255,0.912696,1.490076,1.82815,0,51.914204
2013-12-09,-0.546173,0.380675,-0.777883,-0.09921,-0.0992,-0.936779,-0.777895,0.1975,0.775398,1.516046,1.773686,-1,51.862705
2013-12-10,1.177858,1.413428,-0.050476,-1.638527,-1.638528,0.794208,0.691562,1.548031,2.210154,2.999148,3.269942,-1,51.01292
2013-12-11,2.342399,2.342399,-0.017227,-2.305231,-2.305249,2.60077,2.795392,3.498688,4.303314,5.068556,5.43691,-1,49.836945
2013-12-12,0.716907,0.769369,-0.57702,-1.498453,-1.498441,3.367722,3.883545,4.522934,5.504457,6.205277,6.736023,-1,49.090168
2013-12-13,0.20997,0.717409,-0.157482,-0.069937,-0.069937,2.274712,3.338577,4.086315,5.18897,5.889055,6.548839,-1,49.055836
2013-12-16,0.240755,0.877039,-0.085991,1.749781,1.749769,-0.264827,1.332767,1.975356,3.015482,3.714535,4.521642,0,49.9142
2013-12-17,0.120565,0.413362,-0.327251,-0.154774,-0.154776,-0.582151,1.295221,1.850966,2.812616,3.58113,4.42761,-1,49.836945
2013-12-18,-0.457319,0.711379,-1.846206,1.687909,1.687922,-1.900411,-0.501358,0.092587,0.860429,1.677501,2.453697,0,50.678154
2013-12-19,-0.896935,0.15231,-1.049245,0.084687,0.084681,-1.340327,-0.648161,-0.084615,0.536471,1.421562,2.101879,0,50.721069
2013-12-20,0.507098,0.862066,-0.236646,0.118463,0.118456,-0.777547,-0.988835,-0.374118,0.218061,1.136588,1.779927,0,50.781151
2013-12-23,-0.250294,0.317035,-0.350407,1.301555,1.301566,-1.458372,-2.342735,-1.604094,-1.154682,-0.327049,0.285331,0,51.442101
2013-12-24,-0.775965,0.115567,-0.808978,1.067913,1.067915,-1.670798,-3.186401,-2.491885,-2.194985,-1.492492,-0.871173,0,51.991459
2013-12-26,-0.428898,0.082479,-0.560871,0.082547,0.082542,-1.230616,-2.843944,-2.473327,-2.194818,-1.660835,-1.015614,0,52.034374
2013-12-27,-0.016253,0.146246,-0.422493,1.517654,1.517658,-1.910957,-3.58954,-3.705994,-3.524541,-3.155025,-2.49865,0,52.824078
2013-12-30,-0.162521,0.390055,-0.292542,-0.016253,-0.016256,-1.124652,-2.862018,-3.576573,-3.439783,-3.13863,-2.48659,-1,52.815491
2013-12-31,-1.030262,0.0,-1.030262,0.958882,0.958883,-1.35866,-3.145525,-4.309938,-4.144397,-3.983258,-3.427237,0,53.32193
2014-01-02,0.921199,0.954101,-0.427705,-2.141014,-2.141018,0.871854,-0.577397,-2.067226,-1.91561,-1.86478,-1.395514,-1,52.180298
2014-01-03,0.115056,0.460222,-0.164362,0.082249,0.082251,0.861276,-0.363249,-1.843086,-1.904174,-1.866536,-1.536818,0,52.223217
2014-01-06,0.664895,0.664895,-0.432178,-1.117686,-1.117685,1.542552,0.940823,-0.404478,-0.737202,-0.740693,-0.520834,-1,51.639526
2014-01-07,0.753014,0.80322,-0.184063,-0.664897,-0.664896,1.629854,1.716869,0.553325,-0.133031,-0.137884,0.046855,-1,51.296177
2014-01-08,1.17885,1.17885,-0.067364,-0.635872,-0.635876,1.357359,2.275177,1.334905,0.418491,0.494443,0.598967,-1,50.969997
2014-01-09,0.805065,0.805065,-0.308325,-1.684069,-1.684065,2.267897,3.651932,3.107225,2.048643,2.160326,2.199951,-1,50.111629
2014-01-10,-0.220341,0.101697,-0.728814,1.062006,1.062015,0.569483,2.288126,2.019198,1.055922,1.037956,1.08982,0,50.643822
2014-01-13,0.051401,1.045059,-0.154189,-1.067798,-1.067808,1.041635,2.849068,3.038092,2.247731,2.053797,2.092972,-1,50.103043
2014-01-14,0.188195,0.376385,-0.273738,0.13706,0.137054,0.455096,2.181357,2.816087,2.218995,1.775197,1.826067,0,50.171711
2014-01-15,-0.630644,0.187491,-0.784045,0.376385,0.376377,-0.163612,1.210175,2.287387,1.880023,1.274262,1.398233,0,50.360546
2014-01-16,-0.343641,0.032728,-0.720018,4.15886,4.158869,-3.256422,-2.778594,-1.737847,-1.938305,-2.659464,-2.545679,0,52.454975
2014-01-17,0.324039,0.631886,-0.178224,0.9982,0.998207,-3.33118,-3.596893,-2.590196,-2.69038,-3.38432,-3.400845,0,52.978584
2014-01-21,0.426088,0.426088,-0.475254,-1.134156,-1.134156,-1.353659,-2.350051,-1.529555,-1.415931,-2.024911,-2.207474,-1,52.377724
2014-01-22,0.115415,0.31327,-0.329763,-0.606355,-0.606359,-0.026384,-1.607586,-1.025558,-0.691674,-1.196374,-1.60154,-1,52.060127
2014-01-23,0.84647,0.912861,-0.497924,-0.659525,-0.659524,1.161827,-0.809958,-0.575379,-0.005808,-0.400995,-0.957675,-1,51.716778
2014-01-24,2.43317,2.501712,-0.051403,-3.136928,-3.136936,3.495552,2.398909,2.366925,3.043187,2.845107,2.188721,-1,50.094456
2014-01-27,1.187648,1.272481,-0.64472,0.993828,0.993843,1.533759,1.38106,1.144663,1.886661,1.82626,1.232888,0,50.592316
2014-01-28,-0.367649,0.083554,-0.551474,1.526978,1.526977,-0.387704,0.101933,-0.412215,0.212228,0.344916,-0.14205,0,51.364849
2014-01-29,-0.541453,1.235201,-0.575296,-1.236634,-1.236651,0.335038,1.465327,0.760308,1.261437,1.597309,1.21829,-1,50.729645
2014-01-30,-0.117212,0.351639,-0.87073,1.049074,1.049083,-0.884127,0.587744,-0.247822,0.009212,0.528469,0.255081,0,51.261841
2014-01-31,-0.712344,0.305292,-0.915877,-1.272609,-1.272602,0.597012,1.519672,1.10357,1.143146,1.715059,1.598257,-1,50.609482
2014-02-03,2.445837,2.638012,-0.069883,-2.917227,-2.917238,3.025857,3.787564,3.936644,3.867929,4.535294,4.546359,-1,49.133083
2014-02-04,-1.072292,0.086474,-1.297129,1.013274,1.013281,1.293667,2.193012,2.830623,2.62366,3.229333,3.424422,0,49.630939
2014-02-05,-1.005719,0.225422,-1.109761,-0.259429,-0.259429,1.061213,1.942086,3.007921,2.709385,3.230106,3.60731,-1,49.502182
2014-02-06,-1.63599,0.0,-1.63599,1.751347,1.751347,-1.03272,-0.080097,1.236083,0.881902,1.218815,1.753012,0,50.369137
2014-02-07,-1.207643,0.134187,-1.643744,1.601907,1.601912,-2.371691,-1.444149,-0.526671,-0.604666,-0.455554,0.095604,0,51.176006
2014-02-10,-0.184688,0.319004,-0.352591,-0.100634,-0.100629,-1.4943,-1.240776,-0.668244,-0.457533,-0.441246,0.137107,-1,51.124508
2014-02-11,-1.944125,0.179711,-2.02581,2.770312,2.7703,-3.041981,-3.679134,-3.32516,-2.908834,-3.056358,-2.580183,0,52.54081
2014-02-12,0.145703,0.226647,-0.42092,0.914885,0.914889,-2.593491,-4.120123,-4.080731,-3.520318,-3.805084,-3.450434,0,53.0215
2014-02-13,-1.605394,0.0,-1.798046,0.841834,0.841842,-2.247557,-4.507954,-4.663144,-4.035166,-4.421264,-4.247346,0,53.467857
2014-02-14,-0.063313,0.411521,-0.269076,1.428799,1.428797,-2.497627,-5.185189,-5.497525,-5.223176,-5.463759,-5.47009,0,54.231804
2014-02-18,-0.168687,0.168687,-0.766754,3.213041,3.213032,-3.800025,-6.914578,-7.79839,-7.905991,-8.025759,-8.189434,0,55.974289
2014-02-19,0.030849,1.481023,-0.092561,-0.598066,-0.598066,-2.10737,-5.274603,-6.731459,-7.058776,-7.074358,-7.397405,-1,55.639526
2014-02-20,-0.760109,0.197636,-0.91213,1.481023,1.481012,-2.316801,-5.424127,-7.415614,-8.025223,-7.984785,-8.443789,0,56.463554
2014-02-21,1.425726,1.625016,-0.061323,-0.836114,-0.836099,-0.591761,-3.622572,-6.071855,-6.868012,-6.806691,-7.372892,-1,55.991463
2014-02-24,-0.583904,0.445607,-0.768285,-0.229957,-0.229953,0.221255,-2.561471,-5.228445,-6.137071,-6.347888,-6.816235,-1,55.862709
