date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2013-09-19,0.616086,1.102464,-0.907915,-0.580271,-0.580267,-1.0441,-1.420233,-1.6083,-1.295396,-1.520104,-1.332131,-1,26.469812
2013-09-20,2.389648,2.555596,-0.066372,-2.302208,-2.3022,1.261196,0.84301,0.646085,0.93262,0.755389,0.892574,-1,25.860424
2013-09-23,-1.183435,0.887577,-2.268245,0.962499,0.962509,0.427336,-0.062474,-0.328748,-0.11836,-0.170957,-0.127126,0,26.109333
2013-09-24,-0.196596,0.393182,-0.884666,0.328731,0.328722,0.216248,-0.45872,-0.561387,-0.475105,-0.411541,-0.479474,0,26.19516
2013-09-25,0.4619,1.154738,-0.329924,-0.688077,-0.688085,0.442107,0.293639,0.175965,0.173215,0.303534,0.197959,-1,26.014915
2013-09-26,0.930545,1.196414,-0.830841,-0.72583,-0.725834,0.677975,1.050188,0.917254,0.802598,1.067468,0.891774,-1,25.82609
2013-09-27,0.941493,1.378615,-0.537996,-1.163177,-1.163173,1.600541,2.094823,1.977137,1.87458,2.125084,1.99731,-1,25.525688
2013-09-30,0.101218,0.775985,-0.742237,-0.336251,-0.336257,1.417012,2.2436,2.183996,2.074909,2.291508,2.282961,-1,25.439856
2013-10-01,0.101218,0.539811,-0.607287,0.0,0.0,0.823216,2.007432,1.938832,1.998998,2.148458,2.258219,0,25.439856
2013-10-02,-0.706829,0.605857,-1.21171,0.236167,0.236185,0.181746,1.326146,1.606635,1.694708,1.793328,1.97127,0,25.499941
2013-10-03,1.302705,1.336987,-0.239973,-1.817567,-1.817581,1.405554,2.629418,3.293341,3.42647,3.46658,3.780142,-1,25.036459
2013-10-04,-0.102631,0.376326,-0.410534,0.205691,0.205692,0.848442,2.110847,2.86692,3.029425,3.091347,3.397196,0,25.087957
2013-10-07,-0.034388,1.237968,-0.275103,-0.513171,-0.513171,0.983493,2.176753,3.136177,3.359699,3.429162,3.71504,-1,24.959213
2013-10-08,-0.955628,0.955635,-0.955628,0.75653,0.756538,-0.006828,0.993168,2.125139,2.339588,2.544707,2.777016,0,25.148039
2013-10-09,-0.94244,0.942447,-1.21171,1.399317,1.399322,-1.386745,-0.602499,0.421849,0.85829,1.078418,1.263316,0,25.499941
2013-10-10,-1.227194,0.165841,-2.38806,1.480986,1.480988,-2.175796,-2.033179,-1.196251,-0.592051,-0.383427,-0.276407,0,25.877592
2013-10-11,-0.527357,0.823995,-0.955837,0.630182,0.630171,-2.056687,-2.448912,-1.768841,-1.186552,-1.003295,-0.90969,0,26.040665
2013-10-14,0.532978,0.599604,-1.399067,-1.054713,-1.0547,-0.386415,-1.282489,-0.810583,-0.166567,0.021307,0.094369,-1,25.766014
2013-10-15,1.321138,1.456643,-0.237124,-1.665556,-1.665566,1.449868,0.348917,0.643629,1.3855,1.551489,1.725382,-1,25.336864
2013-10-16,0.730431,1.773913,-0.556522,-2.608401,-2.608405,3.499137,2.702612,2.977393,3.706089,4.080698,4.294495,-1,24.675976
2013-10-17,-1.205234,1.239666,-2.272734,1.008699,1.008694,1.701107,1.632237,1.707993,2.360542,2.90634,3.137056,0,24.924881
2013-10-18,1.078257,1.147826,-0.139134,-0.998626,-0.998621,1.620873,2.490439,2.504349,3.153046,3.746784,3.996524,-1,24.675976
2013-10-21,0.734783,1.294615,-0.734776,-0.591304,-0.591312,1.217641,2.925134,2.866816,3.444725,4.134369,4.42035,-1,24.530064
2013-10-22,-0.313702,0.383402,-1.673064,0.384888,0.384887,0.250961,2.317889,2.251663,2.72918,3.505061,3.782974,0,24.624477
2013-10-23,1.465856,1.894891,-0.822306,-2.509592,-2.50958,2.273862,4.329641,4.469076,4.95531,5.733287,6.198309,-1,24.006506
2013-10-24,0.540732,1.441957,-0.576784,-0.822306,-0.822306,2.184566,4.325881,4.991587,5.401944,6.16294,6.804852,-1,23.809099
2013-10-25,-0.751069,0.0,-1.180258,0.793075,0.793075,0.815449,2.653792,3.862663,4.254293,5.017169,5.701003,0,23.997923
2013-10-28,-1.496259,0.391877,-1.496259,0.393423,0.393417,0.057002,1.556823,3.215774,3.566088,4.270754,5.031472,0,24.092335
2013-10-29,0.071305,1.069522,-0.78431,-0.071254,-0.071243,-0.32799,1.105163,2.992272,3.356502,3.992864,4.83422,-1,24.075171
2013-10-30,-0.140102,1.225923,-2.591944,1.782531,1.782529,-1.667252,-0.735556,0.917686,1.343255,1.92504,2.709863,0,24.504318
2013-10-31,0.24527,1.016114,-1.436587,-0.035019,-0.035035,-1.072174,-0.87596,0.576973,1.268401,1.743523,2.477231,-1,24.495733
2013-11-01,-0.069759,0.38368,-0.767349,0.455498,0.455508,-1.025463,-1.353334,-0.267412,0.711545,1.13289,1.842808,0,24.607313
2013-11-04,0.419724,0.524659,-0.979367,-0.279037,-0.279039,-0.384749,-1.073802,-0.321792,0.907661,1.268976,1.914422,-1,24.538649
2013-11-05,1.168142,2.336283,0.0,-1.189227,-1.18923,0.955755,-0.038935,0.578173,1.936287,2.290977,2.873159,-1,24.246828
2013-11-06,-2.033781,0.275767,-2.412964,2.690265,2.690265,-1.371939,-2.299204,-1.997011,-0.854874,-0.485346,0.028729,0,24.899132
2013-11-07,1.680679,2.030812,-0.245095,-1.551193,-1.551199,0.196088,-0.472678,-0.564882,0.428934,0.997212,1.42625,-1,24.512897
2013-11-08,0.070575,0.14114,-2.152435,-0.770305,-0.770284,0.740989,0.434004,0.11055,0.855669,1.6556,2.048918,-1,24.324078
2013-11-11,-2.149047,0.138645,-2.253029,1.799577,1.799567,-0.859621,-1.071059,-1.596767,-1.129985,-0.173311,0.153667,0,24.761806
2013-11-12,1.348949,1.952428,-0.39049,-2.357019,-2.357025,1.476752,1.359606,0.655548,1.017043,2.075973,2.397355,-1,24.178164
2013-11-13,-1.104772,0.356383,-1.318596,-0.39049,0.717863,0.3039,0.574509,0.03264,0.230472,1.159826,1.510351,0,24.35173
2013-11-14,0.645161,1.25448,-0.107523,-0.570203,-0.570189,0.631286,1.034444,0.717461,0.658224,1.464923,1.979091,-1,24.212879
2013-11-15,-0.960174,0.604552,-1.102425,0.788534,0.788514,-0.090662,0.160612,0.040381,-0.185036,0.402821,1.087813,0,24.403801
2013-11-18,0.748927,1.034233,-0.07133,-0.284495,-0.28448,-0.156925,0.362418,0.392099,0.05952,0.453934,1.290618,-1,24.334377
2013-11-19,1.010105,1.406934,-0.360743,-1.141234,-1.141233,0.89466,1.441962,1.545904,1.096599,1.400718,2.308702,-1,24.056665
2013-11-20,1.086957,2.065217,-0.072464,-0.432897,-0.432907,1.000007,1.487818,1.833834,1.524887,1.720783,2.538184,-1,23.952522
2013-11-21,-0.072336,1.012658,-0.361667,0.181159,0.181183,0.636512,1.088828,1.510802,1.380202,1.381962,2.09135,0,23.99592
2013-11-22,1.060325,1.42596,-0.073126,-1.084991,-1.084989,1.177318,1.949716,2.379414,2.436964,2.335529,2.887461,-1,23.735567
2013-11-25,0.44069,0.514142,-0.550863,-0.438757,-0.438755,1.028266,1.920659,2.574651,2.790872,2.634401,3.039779,-1,23.631426
2013-11-26,1.038957,1.038957,-0.111321,-1.028274,-1.028283,1.506491,2.64192,3.395688,3.712022,3.489344,3.832636,-1,23.388428
2013-11-27,-0.111362,0.408307,-0.259837,-0.037106,-0.037108,1.054199,2.264286,3.000823,3.510021,3.42053,3.686373,-1,23.379749
2013-11-29,0.111486,1.151984,-0.074326,-0.111362,-0.111357,0.616873,2.010399,2.784744,3.380911,3.457827,3.577707,-1,23.353714
2013-12-02,0.185877,0.70632,-0.966546,-0.037161,-0.037159,0.319702,1.59479,2.543366,3.148988,3.384418,3.426171,-1,23.345036
2013-12-03,-2.298428,0.036483,-2.444363,1.895911,1.895881,-1.41552,-0.525333,0.362417,1.071933,1.409604,1.397782,0,23.78763
2013-12-04,-1.407949,0.180502,-1.76896,1.058012,1.058037,-1.906144,-1.574012,-0.726844,-0.029412,0.341919,0.255047,0,24.039312
2013-12-05,-0.467454,0.0,-2.481115,0.397105,0.397112,-1.66847,-1.887813,-1.179439,-0.583188,-0.116221,-0.123787,0,24.134775
2013-12-06,-1.969065,0.105478,-2.250359,2.265379,2.26537,-2.770749,-3.783404,-3.241917,-2.751298,-2.298726,-2.21841,0,24.681517
2013-12-09,-0.140495,0.105378,-1.229357,0.105478,0.105476,-1.770282,-3.491387,-3.261908,-2.776162,-2.385441,-2.2257,0,24.70755
2013-12-10,0.95744,0.992904,-0.354613,-0.94836,-0.948374,-0.269491,-2.223392,-2.29786,-1.904246,-1.461518,-1.237677,-1,24.47323
2013-12-11,0.535523,0.963945,-0.321314,-0.673762,-0.67374,0.628341,-1.181727,-1.566112,-1.212075,-0.782999,-0.535787,-1,24.308344
2013-12-12,0.071685,0.9319,-0.501792,-0.392717,-0.392725,1.089606,-0.448027,-1.106328,-0.851253,-0.505182,-0.183748,-1,24.212879
2013-12-13,0.613718,1.227437,-0.613718,-0.716842,-0.716838,1.285191,0.55595,-0.380269,-0.171487,0.134382,0.473651,-1,24.039312
2013-12-16,-0.323974,0.863927,-0.323974,0.288809,0.288794,0.496767,0.58316,-0.563946,-0.52015,-0.189696,0.11539,0,24.108736
2013-12-17,0.108186,0.432744,-0.504868,-0.179989,-0.179976,0.338983,0.879913,-0.264456,-0.396683,-0.125498,0.230341,-1,24.065346
2013-12-18,-0.751883,0.107408,-2.470462,0.721241,0.721236,-0.436804,0.239888,-0.744716,-1.07232,-0.830646,-0.488469,0,24.238914
2013-12-19,1.910364,2.020577,-0.36737,-2.542073,-2.542061,1.660539,2.63776,1.912804,1.438277,1.632617,1.927051,-1,23.622746
2013-12-20,0.0,1.577406,-0.696992,0.146954,0.146939,1.188559,2.054297,1.848868,1.217909,1.389588,1.656969,0,23.657457
2013-12-23,0.773769,1.547531,-0.184226,-0.440209,-0.440195,1.164329,2.015471,2.358138,1.626747,1.693438,1.997356,-1,23.553318
2013-12-24,-0.87945,0.219857,-0.87945,0.552697,0.552695,0.285812,1.121282,1.766207,1.079142,1.024543,1.284954,0,23.683496
2013-12-26,0.62523,0.956234,-0.110338,-0.366435,-0.366466,0.110355,1.191636,2.015469,1.495057,1.318155,1.575356,-1,23.596704
2013-12-27,0.368324,1.104976,-0.073669,-0.147117,-0.147093,0.20626,1.064457,2.003684,1.683243,1.401108,1.613261,-1,23.561995
2013-12-30,-1.164483,0.254727,-1.164483,1.21547,1.215474,-0.836977,-0.229262,0.545847,0.565863,0.158659,0.342064,0,23.848385
2013-12-31,0.547652,1.058784,-0.401599,-0.327515,-0.327511,-0.328592,-0.043815,0.613359,0.985757,0.493609,0.582935,-1,23.770279
2014-01-02,1.06735,1.509017,-0.036805,-0.803209,-0.803222,0.390137,0.559445,1.175321,1.759299,1.298497,1.290645,-1,23.579351
2014-01-03,1.051837,1.314793,-0.638618,-2.024288,-2.02428,2.036058,2.144997,2.917599,3.658896,3.341842,3.245674,-1,23.102039
2014-01-06,-0.671892,0.261292,-0.895864,0.638618,0.63861,1.119823,1.336319,1.988305,2.810751,2.663681,2.489737,0,23.249571
2014-01-07,0.14853,0.259933,-0.891196,0.522579,0.522582,0.185669,0.686968,1.267485,1.995917,2.132939,1.867809,0,23.371069
2014-01-08,0.446591,0.818753,-0.409382,-0.222796,-0.222801,0.022332,0.811316,1.267835,1.925942,2.356534,2.035732,-1,23.318998
2014-01-09,-0.554946,0.258968,-0.850914,0.59546,0.595467,-0.673329,0.118381,0.495741,1.106174,1.694409,1.407075,0,23.457855
2014-01-10,-0.036805,1.545823,-0.257637,0.517939,0.517933,-0.780268,-0.404853,-0.208558,0.430627,1.092387,0.91155,0,23.579351
2014-01-13,0.593028,0.74129,-0.370649,-0.699301,-0.699307,0.059311,0.233517,0.4349,0.967394,1.681256,1.627142,-1,23.414459
2014-01-14,0.371889,1.301603,-0.14875,-0.333584,-0.333563,0.36444,0.349566,0.679304,1.154697,1.790994,1.964788,-1,23.336357
2014-01-15,0.448259,1.158013,-0.18678,-0.446259,-0.446269,0.739633,0.5678,1.038476,1.4195,1.993276,2.405678,-1,23.232214
2014-01-16,-1.97008,0.109453,-2.188986,2.390736,2.390715,-1.335265,-1.692795,-1.291482,-1.006912,-0.503446,0.014614,0,23.78763
2014-01-17,1.029408,1.286757,-0.514713,-0.76614,-0.766117,-0.551481,-0.720597,-0.526968,-0.376846,0.145581,0.725483,-1,23.605389
2014-01-21,-1.800504,0.036014,-1.908534,2.095584,2.095577,-2.023764,-2.405471,-2.419874,-2.322647,-1.928696,-1.346773,0,24.100058
2014-01-22,-1.52861,0.142201,-1.670811,1.296359,1.296358,-2.396015,-3.227864,-3.514627,-3.418051,-3.122637,-2.64604,0,24.412481
2014-01-23,-1.200565,0.282486,-1.412429,0.675439,0.67545,-1.956224,-3.36512,-3.943038,-3.857703,-3.696333,-3.31686,0,24.577375
2014-01-24,-0.212243,3.148214,-0.247609,-0.176554,-0.176553,-1.174395,-2.755579,-3.513743,-3.514333,-3.449599,-3.137607,-1,24.533983
2014-01-27,0.886525,0.886525,-0.425535,-0.247609,-0.247628,-0.219851,-2.148929,-2.900701,-3.095736,-3.171622,-2.874695,-1,24.47323
2014-01-28,1.032025,1.13879,-0.711744,-0.354613,-0.3546,0.370105,-1.402137,-2.244368,-2.581852,-2.701781,-2.505339,-1,24.386448
2014-01-29,-0.461164,0.248311,-0.851366,0.320288,0.320276,0.092238,-1.25576,-2.258479,-2.766932,-2.880447,-2.758655,0,24.464552
2014-01-30,-2.380135,0.310452,-2.587099,2.837882,2.83789,-2.207657,-3.214901,-4.468206,-5.174196,-5.305275,-5.302975,0,25.158829
2014-01-31,-0.689659,1.068962,-0.758617,0.034495,0.034501,-1.737937,-2.700003,-4.04828,-4.891383,-5.102073,-5.189658,0,25.167509
2014-02-03,0.517784,1.484298,-0.931992,-0.103452,-0.103439,-1.104602,-1.988276,-3.534704,-4.387309,-4.758037,-4.971821,-1,25.141476
2014-02-04,1.0377,1.176064,-0.311311,-0.207107,-0.207112,-0.338991,-1.390532,-2.889437,-3.822217,-4.316855,-4.57974,-1,25.089405
2014-02-05,-0.311854,0.762297,-1.004854,-0.172947,-0.172965,0.297998,-0.96673,-2.266109,-3.321202,-3.959802,-4.22961,-1,25.046009
2014-02-06,-2.30587,1.322479,-2.30587,2.182949,2.182963,-1.505596,-2.685661,-3.739127,-4.942359,-5.726692,-6.009952,0,25.592754
2014-02-07,0.883152,0.883152,-1.222829,-0.169546,-0.169556,-1.039397,-2.12296,-3.11594,-4.371603,-5.258151,-5.606883,-1,25.54936
2014-02-10,-0.170068,0.510201,-0.578231,-0.135873,-0.135874,-0.612238,-1.581626,-2.485255,-3.86224,-4.751015,-5.227886,-1,25.514645
2014-02-11,-0.475056,0.508999,-1.119783,0.238092,0.238102,-0.468275,-1.350526,-2.332317,-3.668139,-4.613507,-5.190591,0,25.575396
2014-02-12,0.76019,0.794744,-0.518314,-1.798432,-0.754463,0.553453,-0.238972,-1.33509,-2.532774,-3.57141,-4.268392,-1,25.382439
2014-02-13,-1.768711,0.646259,-1.870748,1.589492,1.589497,-0.870032,-1.556679,-2.566378,-3.562603,-4.697484,-5.505677,0,25.785892
2014-02-14,-1.34499,0.201745,-1.613988,1.156463,1.15645,-1.593308,-2.330716,-3.284085,-4.2249,-5.384276,-6.265878,0,26.084093
2014-02-18,-0.965055,0.432616,-1.364393,1.042364,1.04239,-1.97006,-2.877496,-3.805603,-4.691134,-5.938961,-6.821335,0,26.355991
2014-02-19,0.0,1.234983,-0.700931,-0.299501,-0.299503,-1.141529,-2.133765,-3.036973,-3.990584,-5.220643,-6.157377,-1,26.277054
2014-02-20,-0.959309,0.165402,-1.653986,0.901205,0.901193,-1.171021,-2.454235,-3.387713,-4.451807,-5.587787,-6.600414,0,26.513861
2014-02-21,-0.52597,0.953317,-1.05194,0.628515,0.628505,-1.117677,-2.655792,-3.610913,-4.65445,-5.660492,-6.763799,0,26.680502
2014-02-24,0.09872,1.842718,-0.065805,-0.098623,-0.098611,-0.592297,-2.145199,-3.143923,-4.16261,-5.137185,-6.272037,-1,26.654192
2014-02-25,0.0,1.251644,-0.559947,-0.09871,-0.098709,-0.289861,-1.630441,-2.676081,-3.663331,-4.58942,-5.797807,-1,26.627882
2014-02-26,0.06575,0.756082,-0.262985,0.197625,0.197612,-0.184083,-1.410248,-2.470458,-3.423417,-4.390725,-5.575551,0,26.680502
